Chr	Start	End	Strand	Gene_ID	Gene_Name	Transcript_ID	Transcript_Length
chr5	141347099	141353099	+	ENSG00000254221	PCDHGB1	ENST00000523390	162876
chr5	141352021	141358021	+	ENSG00000262576	PCDHGA4	ENST00000571252	157954
chr5	141356994	141362994	+	ENSG00000253910	PCDHGB2	ENST00000522605	152981
chr5	141361162	141367162	+	ENSG00000253485	PCDHGA5	ENST00000518069	148813
chr5	141367242	141373242	+	ENSG00000262209	PCDHGB3	ENST00000576222	142733
chr5	141370891	141376891	+	ENSG00000253731	PCDHGA6	ENST00000517434	139084
chr5	141379742	141385742	+	ENSG00000253537	PCDHGA7	ENST00000518325	130233
chr5	141384698	141390698	+	ENSG00000253953	PCDHGB4	ENST00000519479	125277
chr5	141389633	141395633	+	ENSG00000253767	PCDHGA8	ENST00000398604	120342
chr5	141394947	141400947	+	ENSG00000276547	PCDHGB5	ENST00000617380	115028
chr5	141399778	141405778	+	ENSG00000261934	PCDHGA9	ENST00000573521	110197
chr5	141405021	141411021	+	ENSG00000253305	PCDHGB6	ENST00000520790	104954
chr5	141409987	141415987	+	ENSG00000253846	PCDHGA10	ENST00000398610	99988
chr5	141414677	141420677	+	ENSG00000254122	PCDHGB7	ENST00000398594	95298
chr5	141418051	141424051	+	ENSG00000253873	PCDHGA11	ENST00000398587	91924
chr5	141427507	141433507	+	ENSG00000253159	PCDHGA12	ENST00000252085	82468
chr5	141472966	141478966	+	ENSG00000240184	PCDHGC3	ENST00000308177	37009
chr5	141482030	141488030	+	ENSG00000242419	PCDHGC4	ENST00000306593	27945
chr5	141486081	141492081	+	ENSG00000240764	PCDHGC5	ENST00000252087	23894
chr5	141616055	141622055	-	ENSG00000131504	DIAPH1	ENST00000647433	104034
chr5	141633849	141639849	-	ENSG00000171720	HDAC3	ENST00000305264	15968
chr5	141633950	141639950	+	ENSG00000164620	RELL2	ENST00000444782	4113
chr5	141648418	141654418	-	ENSG00000197948	FCHSD1	ENST00000435817	12116
chr5	141679230	141685230	-	ENSG00000120318	ARAP3	ENST00000239440	28828
chr5	141875410	141881410	-	ENSG00000156453	PCDH1	ENST00000287008	25320
chr5	141920871	141926871	+	ENSG00000081791	DELE1	ENST00000432126	18176
chr5	141955202	141961202	-	ENSG00000113555	PCDH12	ENST00000231484	14621
chr5	141963837	141969837	+	ENSG00000013561	RNF14	ENST00000394519	23453
chr5	142010027	142016027	-	ENSG00000113552	GNPDA1	ENST00000513454	21278
chr5	142105779	142111779	+	ENSG00000131507	NDFIP1	ENST00000253814	45661
chr5	142322021	142328021	-	ENSG00000187678	SPRY4	ENST00000434127	14591
chr5	142695070	142701070	-	ENSG00000113578	FGF1	ENST00000621536	105891
chr5	142767377	142773377	+	ENSG00000145819	ARHGAP26	ENST00000274498	458634
chr5	143432512	143438512	-	ENSG00000113580	NR3C1	ENST00000343796	157581
chr5	143809161	143815161	+	ENSG00000158497	HMHB1	ENST00000289448	8555
chr5	144167659	144173659	-	ENSG00000145817	YIPF5	ENST00000274496	12497
chr5	144167873	144173873	+	ENSG00000183775	KCTD16	ENST00000512467	314813
chr5	145762000	145768000	-	ENSG00000186314	PRELID2	ENST00000510259	293201
chr5	145934126	145940126	-	ENSG00000204928	GRXCR2	ENST00000639411	77630
chr5	145934877	145940877	+	ENSG00000156463	SH3RF2	ENST00000511217	143914
chr5	146102577	146108577	-	ENSG00000173261	PLAC8L1	ENST00000311450	21264
chr5	146179696	146185696	-	ENSG00000133706	LARS1	ENST00000674174	72130
chr5	146200605	146206605	+	ENSG00000091009	RBM27	ENST00000265271	85618
chr5	146335839	146341839	+	ENSG00000091010	POU4F3	ENST00000646991	2889
chr5	146444312	146450312	+	ENSG00000113649	TCERG1	ENST00000296702	64649
chr5	146513190	146519190	-	ENSG00000173250	GPR151	ENST00000311104	3046
chr5	147078491	147084491	-	ENSG00000156475	PPP2R2B	ENST00000504198	491980
chr5	147232026	147238026	+	ENSG00000169302	STK32A	ENST00000397936	152829
chr5	147507068	147513068	-	ENSG00000113657	DPYSL3	ENST00000343218	119260
chr5	147779728	147785728	-	ENSG00000176049	JAKMIP2	ENST00000616793	197290
chr5	147828671	147834671	-	ENSG00000164266	SPINK1	ENST00000296695	7089
chr5	147867682	147873682	+	ENSG00000164265	SCGB3A2	ENST00000504320	11508
chr5	147903490	147909490	-	ENSG00000178776	C5orf46	ENST00000510432	25764
chr5	148060980	148066980	+	ENSG00000133710	SPINK5	ENST00000256084	73402
chr5	148165546	148171546	+	ENSG00000196800	SPINK14	ENST00000356972	7073
chr5	148199794	148205794	+	ENSG00000178172	SPINK6	ENST00000621437	12342
chr5	148218650	148224650	+	ENSG00000248109	MARCOL	ENST00000638059	21884
chr5	148265180	148271180	+	ENSG00000214510	SPINK13	ENST00000512953	18074
chr5	148309423	148315423	+	ENSG00000145879	SPINK7	ENST00000274565	3496
chr5	148318203	148324203	+	ENSG00000204909	SPINK9	ENST00000511717	18519
chr5	148380935	148386935	+	ENSG00000145868	FBXO38	ENST00000296701	58892
chr5	148634020	148640020	-	ENSG00000164270	HTR4	ENST00000521530	185988
chr5	148823611	148829611	+	ENSG00000169252	ADRB2	ENST00000305988	2012
chr5	149060163	149066163	-	ENSG00000169247	SH3TC2	ENST00000504690	139524
chr5	149138483	149144483	+	ENSG00000173210	ABLIM3	ENST00000326685	119059
chr5	149268859	149274859	+	ENSG00000157510	AFAP1L1	ENST00000296721	71778
chr5	149342499	149348499	+	ENSG00000164284	GRPEL2	ENST00000329271	9084
chr5	149355046	149361046	+	ENSG00000145882	PCYOX1L	ENST00000274569	11607
chr5	149401202	149407202	-	ENSG00000127743	IL17B	ENST00000505432	29845
chr5	149548439	149554439	-	ENSG00000113712	CSNK1A1	ENST00000261798	58457
chr5	149578498	149584498	+	ENSG00000183111	ARHGEF37	ENST00000333677	53470
chr5	149727310	149733310	+	ENSG00000155846	PPARGC1B	ENST00000309241	124712
chr5	149941793	149947793	-	ENSG00000132915	PDE6A	ENST00000255266	86840
chr5	149957758	149963758	+	ENSG00000155850	SLC26A2	ENST00000286298	26642
chr5	149997046	150003046	+	ENSG00000113716	HMGXB3	ENST00000613459	53096
chr5	149997654	150003654	-	ENSG00000164296	TIGD6	ENST00000296736	7536
chr5	150110372	150116372	-	ENSG00000182578	CSF1R	ENST00000286301	60081
chr5	150152845	150158845	-	ENSG00000113721	PDGFRB	ENST00000261799	42006
chr5	150163778	150169778	+	ENSG00000113722	CDX1	ENST00000231656	17780
chr5	150187085	150193085	+	ENSG00000011083	SLC6A7	ENST00000524041	32703
chr5	150287093	150293093	-	ENSG00000070808	CAMK2A	ENST00000672479	70497
chr5	150336307	150342307	-	ENSG00000183876	ARSI	ENST00000515301	42093
chr5	150354639	150360639	+	ENSG00000070814	TCOF1	ENST00000377797	42668
chr5	150409969	150415969	-	ENSG00000019582	CD74	ENST00000523813	11311
chr5	150446739	150452739	-	ENSG00000164587	RPS14	ENST00000407193	7104
chr5	150494778	150500778	+	ENSG00000070614	NDST1	ENST00000523767	55936
chr5	150598080	150604080	+	ENSG00000171992	SYNPO	ENST00000394243	53152
chr5	150657882	150663882	+	ENSG00000164591	MYOZ3	ENST00000297130	18483
chr5	150698062	150704062	-	ENSG00000086589	RBM22	ENST00000199814	10270
chr5	150756017	150762017	-	ENSG00000132912	DCTN4	ENST00000447998	50577
chr5	150775757	150781757	+	ENSG00000256235	SMIM3	ENST00000526627	17977
chr5	150845497	150851497	+	ENSG00000237693	IRGM	ENST00000520549	52239
chr5	150901983	150907983	-	ENSG00000145908	ZNF300	ENST00000418587	10591
chr5	151017591	151023591	+	ENSG00000211445	GPX3	ENST00000388825	8397
chr5	151084158	151090158	-	ENSG00000145901	TNIP1	ENST00000315050	57209
chr5	151154779	151160779	-	ENSG00000197043	ANXA6	ENST00000354546	57073
chr5	151209150	151215150	+	ENSG00000196743	GM2A	ENST00000523466	54730
chr5	151221093	151227093	-	ENSG00000198624	CCDC69	ENST00000521308	43041
chr5	151300766	151306766	-	ENSG00000186334	SLC36A3	ENST00000335230	27408
chr5	151344559	151350559	-	ENSG00000186335	SLC36A2	ENST00000335244	32587
chr5	151434047	151440047	+	ENSG00000123643	SLC36A1	ENST00000520701	51643
chr5	151588331	151594331	-	ENSG00000086570	FAT2	ENST00000261800	87239
chr5	151683915	151689915	-	ENSG00000113140	SPARC	ENST00000231061	25819
chr5	151768906	151774906	+	ENSG00000145907	G3BP1	ENST00000678964	40879
chr5	151769532	151775532	-	ENSG00000177556	ATOX1	ENST00000524142	29710
chr5	151921851	151927851	-	ENSG00000145888	GLRA1	ENST00000274576	102338
chr5	152430368	152436368	-	ENSG00000132911	NMUR2	ENST00000518933	37870
chr5	153487670	153493670	+	ENSG00000155511	GRIA1	ENST00000285900	323199
chr5	154035910	154041910	-	ENSG00000055147	FAM114A2	ENST00000351797	48762
chr5	154094023	154100023	+	ENSG00000037749	MFAP3	ENST00000519325	123455
chr5	154187733	154193733	+	ENSG00000164574	GALNT10	ENST00000297107	230251
chr5	154442997	154448997	+	ENSG00000164576	SAP30L	ENST00000297109	15056
chr5	154475227	154481227	-	ENSG00000113196	HAND1	ENST00000231121	3255
chr5	154679986	154685986	+	ENSG00000155506	LARP1	ENST00000687700	134533
chr5	154855252	154861252	+	ENSG00000155508	CNOT8	ENST00000517876	18540
chr5	154856252	154862252	-	ENSG00000170271	FAXDC2	ENST00000520968	34768
chr5	154935211	154941211	-	ENSG00000082516	GEMIN5	ENST00000285873	50800
chr5	154938073	154944073	+	ENSG00000082515	MRPL22	ENST00000523037	28338
chr5	155010755	155016755	+	ENSG00000226650	KIF4B	ENST00000435029	4386
chr5	155867344	155873344	+	ENSG00000170624	SGCD	ENST00000517913	887711
chr5	156847295	156853295	+	ENSG00000231989	PPP1R2B	ENST00000522232	2233
chr5	156960226	156966226	-	ENSG00000145850	TIMD4	ENST00000274532	43934
chr5	157056119	157062119	-	ENSG00000113249	HAVCR1	ENST00000522693	29706
chr5	157139869	157145869	-	ENSG00000135077	HAVCR2	ENST00000524219	47461
chr5	157139933	157145933	+	ENSG00000113263	ITK	ENST00000521769	80030
chr5	157156019	157162019	-	ENSG00000155868	MED7	ENST00000524289	20173
chr5	157163264	157169264	-	ENSG00000170613	FAM71B	ENST00000302938	4418
chr5	157263123	157269123	+	ENSG00000055163	CYFIP2	ENST00000620254	129471
chr5	157342677	157348677	-	ENSG00000172568	FNDC9	ENST00000312349	4079
chr5	157457213	157463213	+	ENSG00000172548	NIPAL4	ENST00000311946	14509
chr5	157572775	157578775	-	ENSG00000135074	ADAM19	ENST00000517951	180241
chr5	157668480	157674480	-	ENSG00000039600	SOX30	ENST00000519442	45305
chr5	157668533	157674533	+	ENSG00000187658	C5orf52	ENST00000409999	8625
chr5	157728420	157734420	+	ENSG00000113272	THG1L	ENST00000231198	10029
chr5	157740712	157746712	+	ENSG00000155858	LSM11	ENST00000286307	16997
chr5	157856145	157862145	-	ENSG00000113282	CLINT1	ENST00000523094	73402
chr5	159096916	159102916	-	ENSG00000164330	EBF1	ENST00000313708	403996
chr5	159206598	159212598	-	ENSG00000145860	RNF145	ENST00000611185	52185
chr5	159260290	159266290	+	ENSG00000164332	UBLCP1	ENST00000296786	22746
chr5	159327487	159333487	-	ENSG00000113302	IL12B	ENST00000231228	15707
chr5	159913482	159919482	+	ENSG00000170214	ADRA1B	ENST00000306675	56530
chr5	160006113	160012113	+	ENSG00000113312	TTC1	ENST00000682719	56424
chr5	160116423	160122423	-	ENSG00000170234	PWWP2A	ENST00000456329	43541
chr5	160184367	160190367	+	ENSG00000170231	FABP6	ENST00000393980	51368
chr5	160336650	160342650	-	ENSG00000135083	CCNJL	ENST00000377503	87997
chr5	160367626	160373626	-	ENSG00000145861	C1QTNF2	ENST00000652664	22872
chr5	160397054	160403054	-	ENSG00000221886	ZBED8	ENST00000408953	6906
chr5	160416081	160422081	-	ENSG00000164609	SLU7	ENST00000297151	17440
chr5	160418855	160424855	+	ENSG00000164611	PTTG1	ENST00000352433	6884
chr5	160849211	160855211	-	ENSG00000118322	ATP10B	ENST00000327245	289091
chr5	161544063	161550063	+	ENSG00000145863	GABRA6	ENST00000522269	141931
chr5	161544912	161550912	-	ENSG00000145864	GABRB2	ENST00000274547	259483
chr5	161844679	161850679	+	ENSG00000022355	GABRA1	ENST00000428797	52302
chr5	161997057	162003057	+	ENSG00000113327	GABRG2	ENST00000639046	155424
chr5	163434571	163440571	+	ENSG00000113328	CCNG1	ENST00000393929	7443
chr5	163457102	163463102	-	ENSG00000170584	NUDCD2	ENST00000302764	13576
chr5	163457632	163463632	+	ENSG00000072571	HMMR	ENST00000393915	31309
chr5	163500114	163506114	+	ENSG00000038274	MAT2B	ENST00000280969	16222
chr5	167281799	167287799	+	ENSG00000145934	TENM2	ENST00000518659	978197
chr5	168288645	168294645	+	ENSG00000113645	WWC1	ENST00000265293	180658
chr5	168483471	168489471	+	ENSG00000113643	RARS1	ENST00000231572	32830
chr5	168526305	168532305	+	ENSG00000188573	FBLL1	ENST00000338333	1329
chr5	168576368	168582368	-	ENSG00000120137	PANK3	ENST00000239231	30873
chr5	169298139	169304139	-	ENSG00000184347	SLIT3	ENST00000519560	639399
chr5	169580773	169586773	+	ENSG00000040275	SPDL1	ENST00000265295	21005
chr5	169634275	169640275	+	ENSG00000134516	DOCK2	ENST00000520908	446107
chr5	169977495	169983495	-	ENSG00000204767	INSYN2B	ENST00000377365	119192
chr5	170102897	170108897	+	ENSG00000168269	FOXI1	ENST00000306268	3837
chr5	170229912	170235912	+	ENSG00000234511	C5orf58	ENST00000524171	19663
chr5	170294777	170300777	-	ENSG00000043462	LCP2	ENST00000046794	51544
chr5	170350487	170356487	+	ENSG00000182132	KCNIP1	ENST00000377360	382448
chr5	170386367	170392367	-	ENSG00000145936	KCNMB1	ENST00000274629	14696
chr5	170760350	170766350	+	ENSG00000094755	GABRP	ENST00000521481	34171
chr5	170859018	170865018	+	ENSG00000204764	RANBP17	ENST00000523189	437997
chr5	171306248	171312248	+	ENSG00000164438	TLX3	ENST00000296921	2891
chr5	171384116	171390116	+	ENSG00000181163	NPM1	ENST00000517671	23767
chr5	171416647	171422647	+	ENSG00000156427	FGF18	ENST00000274625	37979
chr5	171782866	171788866	+	ENSG00000185662	SMIM23	ENST00000639838	10260
chr5	172003873	172009873	-	ENSG00000072803	FBXW11	ENST00000296933	145324
chr5	172185224	172191224	-	ENSG00000072786	STK10	ENST00000176763	146145
chr5	172191172	172197172	+	ENSG00000214360	EFCAB9	ENST00000398186	9282
chr5	172280764	172286764	-	ENSG00000168246	UBTD2	ENST00000393792	74118
chr5	172451308	172457308	-	ENSG00000174705	SH3PXD2B	ENST00000636523	129308
chr5	172638263	172644263	+	ENSG00000214357	NEURL1B	ENST00000369800	50277
chr5	172768195	172774195	-	ENSG00000120129	DUSP1	ENST00000239223	3099
chr5	172831251	172837251	+	ENSG00000113719	ERGIC1	ENST00000393784	118432
chr5	172955729	172961729	+	ENSG00000037241	RPL26L1	ENST00000519974	10987
chr5	172980771	172986771	+	ENSG00000113732	ATP6V0E1	ENST00000519374	51674
chr5	173053352	173059352	+	ENSG00000164463	CREBRF	ENST00000296953	82932
chr5	173141442	173147442	+	ENSG00000113734	BNIP1	ENST00000231668	19898
chr5	173232206	173238206	-	ENSG00000183072	NKX2-5	ENST00000329198	3097
chr5	173325414	173331414	-	ENSG00000113739	STC2	ENST00000265087	13691
chr5	173613650	173619650	-	ENSG00000145919	BOD1	ENST00000311086	9505
chr5	173885349	173891349	+	ENSG00000113742	CPEB4	ENST00000265085	73631
chr5	173970779	173976779	+	ENSG00000185056	C5orf47	ENST00000522195	31417
chr5	174042744	174048744	+	ENSG00000170091	NSG2	ENST00000521585	197757
chr5	174721582	174727582	+	ENSG00000120149	MSX2	ENST00000239243	6314
chr5	175441182	175447182	-	ENSG00000184845	DRD1	ENST00000393752	4146
chr5	175475560	175481560	+	ENSG00000164466	SFXN1	ENST00000321442	51182
chr5	175655071	175661071	+	ENSG00000113749	HRH2	ENST00000636584	52685
chr5	175793310	175799310	+	ENSG00000145920	CPLX2	ENST00000359546	87710
chr5	176031680	176037680	-	ENSG00000051596	THOC3	ENST00000514861	74797
chr5	176057689	176063689	+	ENSG00000182230	FAM153B	ENST00000510151	55178
chr5	176235367	176241367	+	ENSG00000170085	SIMC1	ENST00000443967	107624
chr5	176358807	176364807	-	ENSG00000122203	KIAA1191	ENST00000614420	15742
chr5	176365850	176371850	+	ENSG00000175414	ARL10	ENST00000514533	33015
chr5	176385751	176391751	+	ENSG00000146066	HIGD2A	ENST00000274787	1010
chr5	176385927	176391927	-	ENSG00000048162	NOP16	ENST00000618911	4946
chr5	176413539	176419539	-	ENSG00000175416	CLTB	ENST00000310418	24038
chr5	176445385	176451385	+	ENSG00000113194	FAF2	ENST00000261942	61689
chr5	176534402	176540402	-	ENSG00000146083	RNF44	ENST00000274811	10690
chr5	176539511	176545511	+	ENSG00000074276	CDHR2	ENST00000510636	53463
chr5	176607156	176613156	-	ENSG00000169258	GPRIN1	ENST00000303991	14354
chr5	176627534	176633534	-	ENSG00000074317	SNCB	ENST00000393693	10452
chr5	176627618	176633618	+	ENSG00000175766	EIF4E1B	ENST00000647833	15977
chr5	176644387	176650387	+	ENSG00000048140	TSPAN17	ENST00000310032	11633
chr5	176807519	176813519	+	ENSG00000113763	UNC5A	ENST00000509580	70379
chr5	176896346	176902346	-	ENSG00000160883	HK3	ENST00000292432	18477
chr5	177003779	177009779	-	ENSG00000087206	UIMC1	ENST00000511320	101773
chr5	177019735	177025735	+	ENSG00000113761	ZNF346	ENST00000503039	58454
chr5	177083915	177089915	+	ENSG00000160867	FGFR4	ENST00000292408	11229
chr5	177130079	177136079	+	ENSG00000165671	NSD1	ENST00000354179	167072
chr5	177300733	177306733	-	ENSG00000169228	RAB24	ENST00000478234	2535
chr5	177300799	177306799	+	ENSG00000169230	PRELID1	ENST00000303204	3150
chr5	177308870	177314870	-	ENSG00000213347	MXD3	ENST00000503473	10409
chr5	177348668	177354668	-	ENSG00000169223	LMAN2	ENST00000303127	20101
chr5	177354924	177360924	+	ENSG00000169220	RGS14	ENST00000408923	14672
chr5	177381434	177387434	+	ENSG00000131183	SLC34A1	ENST00000324417	14414
chr5	177397661	177403661	-	ENSG00000196570	PFN3	ENST00000358571	552
chr5	177401406	177407406	+	ENSG00000198055	GRK6	ENST00000506296	29624
chr5	177406564	177412564	-	ENSG00000131187	F12	ENST00000253496	7423
chr5	177443814	177449814	+	ENSG00000131188	PRR7	ENST00000323249	9472
chr5	177470741	177476741	-	ENSG00000113758	DBN1	ENST00000309007	17133
chr5	177494604	177500604	-	ENSG00000196923	PDLIM7	ENST00000355841	14210
chr5	177507385	177513385	-	ENSG00000146094	DOK3	ENST00000312943	8478
chr5	177513961	177519961	-	ENSG00000183258	DDX41	ENST00000330503	5384
chr5	177551563	177557563	-	ENSG00000146067	FAM193B	ENST00000514747	34774
chr5	177589203	177595203	+	ENSG00000184840	TMED9	ENST00000332598	5039
chr5	177597132	177603132	+	ENSG00000027847	B4GALT7	ENST00000029410	10198
chr5	177777465	177783465	-	ENSG00000170074	FAM153A	ENST00000360669	69396
chr5	177993242	177999242	-	ENSG00000175325	PROP1	ENST00000308304	4007
chr5	178110532	178116532	+	ENSG00000145911	N4BP3	ENST00000274605	12549
chr5	178127996	178133996	+	ENSG00000145916	RMND5B	ENST00000515098	19569
chr5	178150885	178156885	-	ENSG00000145912	NHP2	ENST00000274606	4422
chr5	178184371	178190371	-	ENSG00000244234	GMCL2	ENST00000463439	2866
chr5	178201533	178207533	+	ENSG00000197451	HNRNPAB	ENST00000358344	6630
chr5	178229802	178235802	-	ENSG00000175309	PHYKPL	ENST00000308158	24331
chr5	178587393	178593393	-	ENSG00000050767	COL23A1	ENST00000390654	352775
chr5	178624088	178630088	-	ENSG00000113240	CLK4	ENST00000520878	24424
chr5	178694695	178700695	-	ENSG00000285891	MSANTD5	ENST00000648368	3090
chr5	178727659	178733659	-	ENSG00000169131	ZNF354A	ENST00000335815	19147
chr5	178856953	178862953	+	ENSG00000178338	ZNF354B	ENST00000322434	25067
chr5	178892913	178898913	+	ENSG00000198939	ZFP2	ENST00000361362	37299
chr5	178938191	178944191	+	ENSG00000178187	ZNF454	ENST00000320129	25242
chr5	178993206	178999206	-	ENSG00000113262	GRM6	ENST00000650031	17879
chr5	179020804	179026804	+	ENSG00000234284	ZNF879	ENST00000444149	11260
chr5	179057373	179063373	+	ENSG00000177932	ZNF354C	ENST00000315475	23604
chr5	179342461	179348461	-	ENSG00000087116	ADAMTS2	ENST00000251582	234608
chr5	179547554	179553554	+	ENSG00000176783	RUFY1	ENST00000319449	59458
chr5	179631784	179637784	-	ENSG00000169045	HNRNPH1	ENST00000521116	13841
chr5	179675628	179681628	+	ENSG00000127022	CANX	ENST00000681674	52994
chr5	179678034	179684034	-	ENSG00000204659	CBY3	ENST00000376974	2474
chr5	179729822	179735822	+	ENSG00000161021	MAML1	ENST00000292599	44461
chr5	179790980	179796980	+	ENSG00000213316	LTC4S	ENST00000465572	2667
chr5	179803408	179809408	+	ENSG00000161011	SQSTM1	ENST00000514093	18818
chr5	179803866	179809866	-	ENSG00000161013	MGAT4B	ENST00000292591	9256
chr5	179855860	179861860	-	ENSG00000161010	MRNIP	ENST00000522663	23727
chr5	179904897	179910897	-	ENSG00000197226	TBC1D9B	ENST00000355235	45826
chr5	180068721	180074721	-	ENSG00000113269	RNF130	ENST00000522208	160070
chr5	180206211	180212211	-	ENSG00000146090	RASGEF1C	ENST00000361132	108416
chr5	180289083	180295083	-	ENSG00000050748	MAPK9	ENST00000452135	58940
chr5	180350336	180356336	-	ENSG00000131459	GFPT2	ENST00000253778	52638
chr5	180491379	180497379	+	ENSG00000113300	CNOT6	ENST00000261951	83979
chr5	180588499	180594499	-	ENSG00000161055	SCGB3A1	ENST00000292641	1394
chr5	180646600	180652600	-	ENSG00000037280	FLT4	ENST00000261937	48094
chr5	180737058	180743058	-	ENSG00000174339	OR2Y1	ENST00000307832	935
chr5	180812541	180818541	-	ENSG00000131446	MGAT1	ENST00000333055	30759
chr5	180858285	180864285	-	ENSG00000196670	ZFP62	ENST00000506377	13674
chr5	180896077	180902077	+	ENSG00000113303	BTNL8	ENST00000231229	51829
chr5	180985846	180991846	+	ENSG00000168903	BTNL3	ENST00000342868	17881
chr5	181037266	181043266	+	ENSG00000165810	BTNL9	ENST00000327705	21255
chr5	181128169	181134169	-	ENSG00000185372	OR2V1	ENST00000641551	8047
chr5	181144586	181150586	+	ENSG00000182613	OR2V2	ENST00000641492	11699
chr5	181202196	181208196	-	ENSG00000146054	TRIM7	ENST00000274773	11272
