Chr	Start	End	Strand	Gene_ID	Gene_Name	Transcript_ID	Transcript_Length
chr7	8086080	8092080	+	ENSG00000106415	GLCCI1	ENST00000223145	120284
chr7	8110187	8116187	-	ENSG00000003147	ICA1	ENST00000406470	149425
chr7	8749961	8755961	+	ENSG00000122584	NXPH1	ENST00000405863	319352
chr7	10928943	10934943	-	ENSG00000189043	NDUFA4	ENST00000339600	8210
chr7	11166618	11172618	+	ENSG00000106443	PHF14	ENST00000634607	195746
chr7	11367365	11373365	-	ENSG00000005108	THSD7A	ENST00000423059	461833
chr7	12240367	12246367	+	ENSG00000106460	TMEM106B	ENST00000396668	32073
chr7	12327918	12333918	-	ENSG00000146530	VWDE	ENST00000452576	73023
chr7	12657182	12663182	+	ENSG00000006747	SCIN	ENST00000297029	89462
chr7	12687934	12693934	+	ENSG00000122644	ARL4A	ENST00000396663	3648
chr7	13888233	13894233	-	ENSG00000006468	ETV1	ENST00000242066	100192
chr7	14142049	14148049	-	ENSG00000136267	DGKB	ENST00000403951	758312
chr7	15197317	15203317	-	ENSG00000187546	AGMO	ENST00000342526	361698
chr7	15608212	15614212	-	ENSG00000106511	MEOX2	ENST00000262041	75471
chr7	16088496	16094496	-	ENSG00000214960	CRPPA	ENST00000675257	410998
chr7	16458543	16464543	-	ENSG00000171243	SOSTDC1	ENST00000396652	69037
chr7	16578568	16584568	+	ENSG00000205858	LRRC72	ENST00000401542	54743
chr7	16596779	16602779	-	ENSG00000106524	ANKMY2	ENST00000306999	45975
chr7	16703523	16709523	+	ENSG00000136261	BZW2	ENST00000630952	60389
chr7	16781536	16787536	+	ENSG00000106537	TSPAN13	ENST00000262067	30781
chr7	16794631	16800631	-	ENSG00000106541	AGR2	ENST00000412973	35802
chr7	16856412	16862412	-	ENSG00000173467	AGR3	ENST00000310398	22571
chr7	17201765	17207765	+	ENSG00000106546	AHR	ENST00000645559	288406
chr7	17787761	17793761	-	ENSG00000071189	SNX13	ENST00000428135	149733
chr7	18023770	18029770	-	ENSG00000229937	PRPS1L1	ENST00000506618	1076
chr7	18663923	18669923	+	ENSG00000048052	HDAC9	ENST00000417496	579974
chr7	19017991	19023991	-	ENSG00000122691	TWIST1	ENST00000443687	95933
chr7	19141782	19147782	-	ENSG00000146618	FERD3L	ENST00000275461	639
chr7	19692461	19698461	-	ENSG00000105849	POLR1F	ENST00000222567	13576
chr7	19716315	19722315	-	ENSG00000173452	TMEM196	ENST00000405844	54302
chr7	20131655	20137655	-	ENSG00000183742	MACC1	ENST00000400331	82729
chr7	20412754	20418754	+	ENSG00000105855	ITGB8	ENST00000222573	84854
chr7	20754008	20760008	+	ENSG00000004846	ABCB5	ENST00000404938	141341
chr7	20779279	20785279	-	ENSG00000164651	SP8	ENST00000418710	4607
chr7	21511822	21517822	+	ENSG00000105866	SP4	ENST00000222584	86739
chr7	21897899	21903899	-	ENSG00000164649	CDCA7L	ENST00000406877	45000
chr7	21898839	21904839	+	ENSG00000105877	DNAH11	ENST00000409508	358800
chr7	22115236	22121236	-	ENSG00000136237	RAPGEF5	ENST00000665637	238918
chr7	22568664	22574664	-	ENSG00000105889	STEAP1B	ENST00000650428	155949
chr7	22729002	22735002	+	ENSG00000136244	IL6	ENST00000404625	6118
chr7	22809628	22815628	-	ENSG00000196683	TOMM7	ENST00000463284	10221
chr7	22917232	22923232	-	ENSG00000122591	FAM126A	ENST00000465661	93855
chr7	23174914	23180914	+	ENSG00000122550	KLHL7	ENST00000339077	72129
chr7	23197955	23203955	+	ENSG00000136243	NUP42	ENST00000485250	19114
chr7	23272107	23278107	+	ENSG00000136235	GPNMB	ENST00000381990	28410
chr7	23307209	23313209	-	ENSG00000136231	IGF2BP3	ENST00000258729	160282
chr7	23308729	23314729	+	ENSG00000156928	MALSU1	ENST00000466681	12390
chr7	23501784	23507784	-	ENSG00000164548	TRA2A	ENST00000392502	27257
chr7	23641708	23647708	+	ENSG00000169193	CCDC126	ENST00000307471	47326
chr7	23699643	23705643	+	ENSG00000188732	FAM221A	ENST00000429719	22476
chr7	23829513	23835513	+	ENSG00000196335	STK31	ENST00000355870	122294
chr7	24288862	24294862	+	ENSG00000122585	NPY	ENST00000242152	7672
chr7	24691193	24697193	+	ENSG00000105926	PALS2	ENST00000222644	120741
chr7	24695355	24701355	-	ENSG00000105928	GSDME	ENST00000342947	59584
chr7	24793540	24799540	-	ENSG00000070882	OSBPL3	ENST00000313367	183638
chr7	25115656	25121656	-	ENSG00000172115	CYCS	ENST00000305786	6604
chr7	25131692	25137692	-	ENSG00000153790	C7orf31	ENST00000283905	45662
chr7	25221570	25227570	-	ENSG00000105954	NPVF	ENST00000222674	3916
chr7	26168199	26174199	-	ENSG00000122566	HNRNPA2B1	ENST00000677339	30282
chr7	26184137	26190137	+	ENSG00000050344	NFE2L3	ENST00000056233	34939
chr7	26210356	26216356	+	ENSG00000122565	CBX3	ENST00000337620	12194
chr7	26371383	26377383	+	ENSG00000086300	SNX10	ENST00000338523	82521
chr7	26735840	26741840	-	ENSG00000005020	SKAP2	ENST00000432747	256399
chr7	27089993	27095993	-	ENSG00000105991	HOXA1	ENST00000643460	3007
chr7	27097354	27103354	-	ENSG00000105996	HOXA2	ENST00000222718	2329
chr7	27104010	27110010	-	ENSG00000105997	HOXA3	ENST00000612286	45573
chr7	27125507	27131507	-	ENSG00000197576	HOXA4	ENST00000610970	2273
chr7	27138052	27144052	-	ENSG00000106004	HOXA5	ENST00000222726	2629
chr7	27142662	27148662	-	ENSG00000106006	HOXA6	ENST00000521478	4941
chr7	27150716	27156716	-	ENSG00000122592	HOXA7	ENST00000242159	2959
chr7	27160664	27166664	-	ENSG00000078399	HOXA9	ENST00000465941	11516
chr7	27168220	27174220	-	ENSG00000253293	HOXA10	ENST00000396344	9041
chr7	27178157	27184157	-	ENSG00000005073	HOXA11	ENST00000006015	4075
chr7	27191364	27197364	-	ENSG00000106031	HOXA13	ENST00000649031	5727
chr7	27244830	27250830	+	ENSG00000106038	EVX1	ENST00000496902	5028
chr7	27522442	27528442	-	ENSG00000106049	HIBADH	ENST00000265395	137441
chr7	27826765	27832765	+	ENSG00000106052	TAX1BP1	ENST00000543117	90392
chr7	27827577	27833577	-	ENSG00000153814	JAZF1	ENST00000283928	350218
chr7	28817000	28823000	+	ENSG00000146592	CREB5	ENST00000396299	520679
chr7	28950358	28956358	-	ENSG00000255690	TRIL	ENST00000539664	4972
chr7	28992637	28998637	-	ENSG00000106066	CPVL	ENST00000409850	199639
chr7	29477356	29483356	+	ENSG00000106069	CHN2	ENST00000474070	333759
chr7	29564293	29570293	+	ENSG00000176532	PRR15	ENST00000319694	3458
chr7	29914061	29920061	+	ENSG00000122574	WIPF3	ENST00000242140	110553
chr7	29917104	29923104	-	ENSG00000136193	SCRN1	ENST00000426154	70014
chr7	30007587	30013587	-	ENSG00000106080	FKBP14	ENST00000222803	16115
chr7	30127469	30133469	+	ENSG00000106086	PLEKHA8	ENST00000649443	102077
chr7	30159762	30165762	+	ENSG00000180354	MTURN	ENST00000324453	27776
chr7	30364689	30370689	+	ENSG00000180233	ZNRF2	ENST00000323037	83092
chr7	30421527	30427527	-	ENSG00000106100	NOD1	ENST00000222823	54257
chr7	30493623	30499623	-	ENSG00000006625	GGCT	ENST00000005374	8218
chr7	30630882	30636882	+	ENSG00000106105	GARS1	ENST00000675051	53349
chr7	30648943	30654943	-	ENSG00000106113	CRHR2	ENST00000341843	48160
chr7	30752970	30758970	+	ENSG00000241644	INMT	ENST00000484180	57985
chr7	30889081	30895081	+	ENSG00000254959	INMT-MINDY4	ENST00000458257	139944
chr7	30889387	30895387	+	ENSG00000106125	MINDY4	ENST00000265299	120970
chr7	30922516	30928516	+	ENSG00000240583	AQP1	ENST00000311813	13663
chr7	30965879	30971879	+	ENSG00000106128	GHRHR	ENST00000466427	30210
chr7	31108474	31114474	+	ENSG00000078549	ADCYAP1R1	ENST00000304166	59166
chr7	31334465	31340465	-	ENSG00000164600	NEUROD6	ENST00000297142	3261
chr7	31653504	31659504	+	ENSG00000180347	ITPRID1	ENST00000615280	142414
chr7	31705455	31711455	+	ENSG00000106341	PPP1R17	ENST00000342032	21240
chr7	31748179	31754179	-	ENSG00000154678	PDE1C	ENST00000396193	548150
chr7	32483805	32489805	-	ENSG00000106355	LSM5	ENST00000409909	8478
chr7	32585726	32591726	+	ENSG00000105778	AVL9	ENST00000318709	93237
chr7	32865172	32871172	-	ENSG00000170852	KBTBD2	ENST00000304056	23588
chr7	33003930	33009930	+	ENSG00000122642	FKBP9	ENST00000538336	49526
chr7	33011130	33017130	-	ENSG00000122643	NT5C3A	ENST00000456458	48666
chr7	33091797	33097797	-	ENSG00000164610	RP9	ENST00000297157	14607
chr7	33874180	33880180	+	ENSG00000122507	BBS9	ENST00000672453	719520
chr7	34152872	34158872	+	ENSG00000164619	BMPER	ENST00000297161	250961
chr7	34875332	34881332	+	ENSG00000187258	NPSR1	ENST00000359791	220047
chr7	34925876	34931876	-	ENSG00000173852	DPY19L1	ENST00000310974	109165
chr7	35199430	35205430	-	ENSG00000164532	TBX20	ENST00000408931	51670
chr7	35629659	35635659	-	ENSG00000122557	HERPUD2	ENST00000311350	62476
chr7	35904105	35910105	+	ENSG00000122545	SEPTIN7	ENST00000399034	106173
chr7	36298538	36304538	+	ENSG00000122547	EEPD1	ENST00000242108	148284
chr7	36321221	36327221	-	ENSG00000164542	KIAA0895	ENST00000297063	65904
chr7	36450791	36456791	+	ENSG00000011426	ANLN	ENST00000396068	63970
chr7	36509949	36515949	-	ENSG00000136250	AOAH	ENST00000612871	211600
chr7	36849906	36855906	-	ENSG00000155849	ELMO1	ENST00000310758	595958
chr7	37830788	37836788	+	ENSG00000187037	GPR141	ENST00000461610	149992
chr7	37897397	37903397	+	ENSG00000086288	NME8	ENST00000199447	51800
chr7	37906659	37912659	-	ENSG00000106483	SFRP4	ENST00000447200	116036
chr7	37947412	37953412	+	ENSG00000086289	EPDR1	ENST00000476620	266569
chr7	38227669	38233669	+	ENSG00000010270	STARD3NL	ENST00000009041	52424
chr7	38380704	38386704	-	ENSG00000078053	AMPH	ENST00000325590	247716
chr7	38719974	38725974	-	ENSG00000006715	VPS41	ENST00000310301	186217
chr7	39465601	39471601	+	ENSG00000106536	POU6F2	ENST00000674059	490692
chr7	39607320	39613320	+	ENSG00000241127	YAE1	ENST00000432096	43914
chr7	39705120	39711120	+	ENSG00000006451	RALA	ENST00000005257	84548
chr7	40096580	40102580	+	ENSG00000065883	CDK13	ENST00000181839	149324
chr7	40123027	40129027	-	ENSG00000168303	MPLKIP	ENST00000306984	8595
chr7	40857763	40863763	+	ENSG00000175600	SUGCT	ENST00000335693	725758
chr7	41664168	41670168	-	ENSG00000122641	INHBA	ENST00000416150	38167
chr7	41957949	41963949	-	ENSG00000106571	GLI3	ENST00000677605	276606
chr7	42906275	42912275	-	ENSG00000136197	C7orf25	ENST00000447342	2815
chr7	42913861	42919861	-	ENSG00000106588	PSMA2	ENST00000223321	15313
chr7	42945958	42951958	+	ENSG00000106591	MRPL32	ENST00000496564	13915
chr7	43563001	43569001	+	ENSG00000002746	HECW1	ENST00000395891	453354
chr7	43605456	43611456	-	ENSG00000106603	COA1	ENST00000415076	121057
chr7	43647713	43653713	+	ENSG00000164543	STK17A	ENST00000648544	67639
chr7	43804342	43810342	+	ENSG00000106605	BLVRA	ENST00000265523	48662
chr7	43863558	43869558	-	ENSG00000270617	URGCP-MRPS24	ENST00000603700	40031
chr7	43863805	43869805	-	ENSG00000062582	MRPS24	ENST00000467084	3088
chr7	43875844	43881844	-	ENSG00000106608	URGCP	ENST00000426198	47567
chr7	43953136	43959136	+	ENSG00000078967	UBE2D4	ENST00000222402	29700
chr7	44007124	44013124	+	ENSG00000136206	SPDYE1	ENST00000693451	12227
chr7	44059727	44065727	-	ENSG00000164708	PGAM2	ENST00000297283	2840
chr7	44066456	44072456	+	ENSG00000136279	DBNL	ENST00000448521	24754
chr7	44069062	44075062	-	ENSG00000122678	POLM	ENST00000242248	10468
chr7	44111560	44117560	+	ENSG00000106624	AEBP1	ENST00000223357	10215
chr7	44111680	44117680	-	ENSG00000106628	POLD2	ENST00000610533	8868
chr7	44135864	44141864	-	ENSG00000106631	MYL7	ENST00000223364	2468
chr7	44140213	44146213	-	ENSG00000106633	GCK	ENST00000673284	46226
chr7	44211294	44217294	+	ENSG00000106636	YKT6	ENST00000223369	13316
chr7	44216351	44222351	-	ENSG00000058404	CAMK2B	ENST00000497584	115226
chr7	44376119	44382119	-	ENSG00000015676	NUDCD3	ENST00000355451	111539
chr7	44509535	44515535	-	ENSG00000015520	NPC1L1	ENST00000381160	28795
chr7	44562805	44568805	-	ENSG00000136271	DDX56	ENST00000421223	9246
chr7	44574894	44580894	-	ENSG00000158604	TMED4	ENST00000289577	4393
chr7	44706066	44712066	+	ENSG00000105953	OGDH	ENST00000222673	102439
chr7	44766881	44772881	+	ENSG00000122515	ZMIZ2	ENST00000309315	21034
chr7	44821564	44827564	+	ENSG00000196262	PPIA	ENST00000479021	27883
chr7	44823791	44829791	-	ENSG00000105968	H2AZ2	ENST00000222690	21286
chr7	44873299	44879299	-	ENSG00000146676	PURB	ENST00000395699	9231
chr7	44959662	44965662	-	ENSG00000136286	MYO1G	ENST00000483585	16417
chr7	45073352	45079352	+	ENSG00000136280	CCM2	ENST00000461377	76877
chr7	45077437	45083437	-	ENSG00000136274	NACAD	ENST00000490531	8532
chr7	45097100	45103100	-	ENSG00000136270	TBRG4	ENST00000395655	11947
chr7	45183302	45189302	+	ENSG00000122679	RAMP3	ENST00000481345	28473
chr7	45720116	45726116	+	ENSG00000164742	ADCY1	ENST00000297323	148748
chr7	45856994	45862994	-	ENSG00000283247	CCDC201	ENST00000636578	13088
chr7	45890625	45896625	+	ENSG00000146678	IGFBP1	ENST00000457280	5265
chr7	45909245	45915245	-	ENSG00000146674	IGFBP3	ENST00000613132	9027
chr7	47272154	47278154	-	ENSG00000136205	TNS3	ENST00000311160	306957
chr7	47771614	47777614	-	ENSG00000158683	PKD1L1	ENST00000289672	173852
chr7	47960288	47966288	-	ENSG00000136273	HUS1	ENST00000258774	16327
chr7	47984151	47990151	-	ENSG00000164744	SUN3	ENST00000412142	41968
chr7	48058304	48064304	+	ENSG00000164746	C7orf57	ENST00000430738	25793
chr7	48105733	48111733	+	ENSG00000183696	UPP1	ENST00000331803	20089
chr7	48644497	48650497	+	ENSG00000179869	ABCA13	ENST00000435803	476039
chr7	48924454	48930454	+	ENSG00000218305	CDC14C	ENST00000650262	2907
chr7	49847421	49853421	-	ENSG00000042813	ZPBP	ENST00000491129	206003
chr7	49918950	49924950	+	ENSG00000188730	VWC2	ENST00000340652	148312
chr7	50156256	50162256	+	ENSG00000164500	SPATA48	ENST00000297001	63373
chr7	50402101	50408101	+	ENSG00000185811	IKZF1	ENST00000331340	100385
chr7	50441129	50447129	-	ENSG00000132436	FIGNL1	ENST00000613602	98406
chr7	50455442	50461442	-	ENSG00000132437	DDC	ENST00000444124	106963
chr7	50587063	50593063	-	ENSG00000106070	GRB10	ENST00000335866	203399
chr7	51013213	51019213	-	ENSG00000106078	COBL	ENST00000395542	300605
chr7	53033925	53039925	+	ENSG00000221900	POM121L12	ENST00000408890	1292
chr7	54568080	54574080	+	ENSG00000170419	VSTM2A	ENST00000407838	28755
chr7	54749253	54755253	-	ENSG00000132432	SEC61G	ENST00000415949	7721
chr7	55208628	55214628	+	ENSG00000146648	EGFR	ENST00000275493	192611
chr7	55430737	55436737	+	ENSG00000132434	LANCL2	ENST00000254770	68400
chr7	55433056	55439056	-	ENSG00000154978	VOPP1	ENST00000462326	136357
chr7	55790540	55796540	-	ENSG00000154997	SEPTIN14	ENST00000388975	69212
chr7	55939530	55945530	+	ENSG00000178665	ZNF713	ENST00000411863	54993
chr7	55953500	55959500	+	ENSG00000239789	MRPS17	ENST00000285298	4623
chr7	55997181	56003181	+	ENSG00000146729	NIPSNAP2	ENST00000446778	35600
chr7	56008068	56014068	-	ENSG00000146733	PSPH	ENST00000395471	40536
chr7	56060989	56066989	+	ENSG00000146731	CCT6A	ENST00000335503	12304
chr7	56077283	56083283	-	ENSG00000164776	PHKG1	ENST00000452681	12713
chr7	56077669	56083669	+	ENSG00000129103	SUMF2	ENST00000651354	16445
chr7	56098573	56104573	-	ENSG00000106153	CHCHD2	ENST00000395422	4903
chr7	56111681	56117681	-	ENSG00000185290	NUPR2	ENST00000329309	1736
chr7	57116614	57122614	-	ENSG00000185177	ZNF479	ENST00000331162	20250
chr7	57470559	57476559	+	ENSG00000182111	ZNF716	ENST00000420713	23382
chr7	64013130	64019130	+	ENSG00000241149	ZNF722P	ENST00000330020	17256
chr7	64082339	64088339	+	ENSG00000214652	ZNF727	ENST00000456806	39905
chr7	64217508	64223508	+	ENSG00000223614	ZNF735	ENST00000429565	13418
chr7	64263931	64269931	+	ENSG00000197123	ZNF679	ENST00000421025	38457
chr7	64353634	64359634	+	ENSG00000234444	ZNF736	ENST00000423484	42673
chr7	64516878	64522878	-	ENSG00000173041	ZNF680	ENST00000309683	43193
chr7	64708577	64714577	+	ENSG00000196247	ZNF107	ENST00000620827	45444
chr7	64830681	64836681	+	ENSG00000197008	ZNF138	ENST00000359735	39293
chr7	64926124	64932124	+	ENSG00000198039	ZNF273	ENST00000527278	46631
chr7	64976923	64982923	-	ENSG00000152926	ZNF117	ENST00000487644	26761
chr7	64987356	64993356	-	ENSG00000213462	ERV3-1	ENST00000394323	16331
chr7	65398135	65404135	+	ENSG00000146757	ZNF92	ENST00000357512	27336
chr7	65956558	65962558	+	ENSG00000196715	VKORC1L1	ENST00000360768	86484
chr7	65957684	65963684	-	ENSG00000169919	GUSB	ENST00000304895	21529
chr7	66091697	66097697	+	ENSG00000126522	ASL	ENST00000672498	18863
chr7	66151568	66157568	+	ENSG00000241258	CRCP	ENST00000360415	39964
chr7	66357443	66363443	+	ENSG00000169902	TPST1	ENST00000304842	155109
chr7	66646067	66652067	+	ENSG00000243335	KCTD7	ENST00000640234	19872
chr7	66806662	66812662	+	ENSG00000154710	RABGEF1	ENST00000607882	127498
chr7	66955551	66961551	+	ENSG00000106609	TMEM248	ENST00000341567	37326
chr7	66984680	66990680	-	ENSG00000126524	SBDS	ENST00000246868	7906
chr7	67236514	67242514	+	ENSG00000198874	TYW1	ENST00000359626	242681
chr7	67286005	67292005	+	ENSG00000230358	SPDYE21	ENST00000424157	12064
chr7	70790506	70796506	+	ENSG00000158321	AUTS2	ENST00000342771	1195031
chr7	71710599	71716599	+	ENSG00000185274	GALNT17	ENST00000333538	581455
chr7	71776491	71782491	-	ENSG00000183166	CALN1	ENST00000395276	667570
chr7	72555744	72561744	-	ENSG00000277149	TYW1B	ENST00000612372	269430
chr7	72948440	72954440	+	ENSG00000196313	POM121	ENST00000395270	72075
chr7	72956485	72962485	-	ENSG00000155428	TRIM74	ENST00000285805	9981
chr7	73016719	73022719	-	ENSG00000273520	SPDYE8	ENST00000333385	10047
chr7	73044862	73050862	-	ENSG00000275976	SPDYE11	ENST00000340073	10049
chr7	73072972	73078972	-	ENSG00000262461	SPDYE9	ENST00000575125	10066
chr7	73101008	73107008	-	ENSG00000274570	SPDYE10P	ENST00000691996	51423
chr7	73299516	73305516	-	ENSG00000130305	NSUN5	ENST00000438747	6310
chr7	73309536	73315536	-	ENSG00000146755	TRIM50	ENST00000333149	15546
chr7	73355625	73361625	+	ENSG00000077800	FKBP6	ENST00000252037	30464
chr7	73433120	73439120	+	ENSG00000188763	FZD9	ENST00000344575	2342
chr7	73437406	73443406	-	ENSG00000009954	BAZ1B	ENST00000339594	81887
chr7	73533356	73539356	-	ENSG00000106635	BCL7B	ENST00000223368	21334
chr7	73564537	73570537	-	ENSG00000106638	TBL2	ENST00000305632	11042
chr7	73590194	73596194	-	ENSG00000009950	MLXIPL	ENST00000354613	31346
chr7	73669110	73675110	+	ENSG00000176428	VPS37D	ENST00000324941	4279
chr7	73677918	73683918	-	ENSG00000176410	DNAJC30	ENST00000395176	2535
chr7	73696210	73702210	-	ENSG00000106089	STX1A	ENST00000222812	20459
chr7	73702161	73708161	+	ENSG00000071462	BUD23	ENST00000436944	21554
chr7	73733094	73739094	-	ENSG00000106077	ABHD11	ENST00000357419	2758
chr7	73765997	73771997	-	ENSG00000165215	CLDN3	ENST00000395145	1273
chr7	73826366	73832366	+	ENSG00000189143	CLDN4	ENST00000466411	29824
chr7	73831590	73837590	-	ENSG00000165171	METTL27	ENST00000297873	7926
chr7	73862890	73868890	+	ENSG00000175877	TMEM270	ENST00000320531	4731
chr7	74066899	74072899	+	ENSG00000049540	ELN	ENST00000621115	42110
chr7	74119525	74125525	+	ENSG00000106683	LIMK1	ENST00000418310	39592
chr7	74194050	74200050	+	ENSG00000106682	EIF4H	ENST00000678438	22819
chr7	74226834	74232834	+	ENSG00000086730	LAT2	ENST00000344995	20438
chr7	74228504	74234504	-	ENSG00000049541	RFC2	ENST00000621097	22954
chr7	74402935	74408935	+	ENSG00000106665	CLIP2	ENST00000223398	116528
chr7	74599590	74605590	+	ENSG00000006704	GTF2IRD1	ENST00000265755	148800
chr7	74757692	74763692	+	ENSG00000263001	GTF2I	ENST00000650807	110461
chr7	74786315	74792315	+	ENSG00000158517	NCF1	ENST00000289473	15304
chr7	74793151	74799151	-	ENSG00000196275	GTF2IRD2	ENST00000451013	55454
chr7	74901289	74907289	-	ENSG00000184616	SPDYE12P	ENST00000618416	10789
chr7	75024122	75030122	-	ENSG00000274523	RCC1L	ENST00000614461	46759
chr7	75028528	75034528	+	ENSG00000274070	CASTOR2	ENST00000616305	66823
chr7	75146805	75152805	+	ENSG00000174428	GTF2IRD2B	ENST00000651028	57232
chr7	75286501	75292501	+	ENSG00000286038	SPDYE13	ENST00000652175	8711
chr7	75313804	75319804	+	ENSG00000286137	SPDYE14	ENST00000651045	8086
chr7	75342396	75348396	+	ENSG00000286014	SPDYE15	ENST00000612377	10053
chr7	75407996	75413996	+	ENSG00000178809	TRIM73	ENST00000430211	15240
chr7	75413786	75419786	-	ENSG00000272391	POM121C	ENST00000615331	69513
chr7	75501316	75507316	+	ENSG00000170092	SPDYE5	ENST00000625065	11996
chr7	75530298	75536298	-	ENSG00000127946	HIP1	ENST00000336926	205643
chr7	75766533	75772533	-	ENSG00000006606	CCL26	ENST00000394905	20363
chr7	75808665	75814665	-	ENSG00000106178	CCL24	ENST00000416943	11691
chr7	75879124	75885124	+	ENSG00000005486	RHBDD2	ENST00000466232	39522
chr7	75977393	75983393	+	ENSG00000127948	POR	ENST00000453773	81193
chr7	75983831	75989831	-	ENSG00000189077	TMEM120A	ENST00000493111	7764
chr7	75993338	75999338	-	ENSG00000127952	STYXL1	ENST00000248600	51665
chr7	76064506	76070506	+	ENSG00000146701	MDH2	ENST00000443006	19421
chr7	76284287	76290287	+	ENSG00000177679	SRRM3	ENST00000611745	85391
chr7	76301292	76307292	+	ENSG00000106211	HSPB1	ENST00000248553	1619
chr7	76323799	76329799	-	ENSG00000170027	YWHAG	ENST00000307630	32192
chr7	76386337	76392337	-	ENSG00000146700	SSC4D	ENST00000275560	20360
chr7	76439071	76445071	+	ENSG00000188372	ZP3	ENST00000336517	44553
chr7	76502991	76508991	+	ENSG00000091073	DTX2	ENST00000324432	44290
