Hugo_Symbol	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Splice_Site	Translation_Start_Site	total	MutatedSamples	AlteredSamples
NUDT16L1	1	0	0	0	0	1	1	1
NUDT2	1	0	0	0	0	1	1	1
NUDT21	1	0	0	0	0	1	1	1
NUDT3	1	0	0	0	0	1	1	1
NUDT4	1	0	0	0	0	1	1	1
NUDT5	1	0	0	0	0	1	1	1
NUDT9	1	0	0	0	0	1	1	1
NUP50	1	0	0	0	0	1	1	1
NUP62CL	1	0	0	0	0	1	1	1
NUPR1	1	0	0	0	0	1	1	1
NUS1	1	0	0	0	0	1	1	1
NUSAP1	1	0	0	0	0	1	1	1
NUTF2	1	0	0	0	0	1	1	1
NUTM2A	1	0	0	0	0	1	1	1
NUTM2B	1	0	0	0	0	1	1	1
NUTM2D	1	0	0	0	0	1	1	1
NUTM2F	1	0	0	0	0	1	1	1
NUTM2G	1	0	0	0	0	1	1	1
NXF4	0	0	0	1	0	1	1	1
NXPE4	1	0	0	0	0	1	1	1
NXT2	1	0	0	0	0	1	1	1
OAZ1	1	0	0	0	0	1	1	1
OAZ2	1	0	0	0	0	1	1	1
OCA2	1	0	0	0	0	1	1	1
OCEL1	1	0	0	0	0	1	1	1
OCIAD2	1	0	0	0	0	1	1	1
OFCC1	0	1	0	0	0	1	1	1
OGFOD2	1	0	0	0	0	1	1	1
OGFOD3	1	0	0	0	0	1	1	1
OIP5	1	0	0	0	0	1	1	1
OIT3	1	0	0	0	0	1	1	1
OLFM1	1	0	0	0	0	1	1	1
OLFM3	1	0	0	0	0	1	1	1
OMD	1	0	0	0	0	1	1	1
OPA3	1	0	0	0	0	1	1	1
OPN3	1	0	0	0	0	1	1	1
OPTC	1	0	0	0	0	1	1	1
OPTN	1	0	0	0	0	1	1	1
OR14J1	1	0	0	0	0	1	1	1
OR2A42	1	0	0	0	0	1	1	1
OR2AT4	1	0	0	0	0	1	1	1
OR2T10	1	0	0	0	0	1	1	1
OR2T11	1	0	0	0	0	1	1	1
OR2V2	1	0	0	0	0	1	1	1
OR4F17	1	0	0	0	0	1	1	1
OR51M1	1	0	0	0	0	1	1	1
OR51T1	1	0	0	0	0	1	1	1
OR52A1	1	0	0	0	0	1	1	1
OR52I2	1	0	0	0	0	1	1	1
OR5M9	1	0	0	0	0	1	1	1
OR6Y1	1	0	0	0	0	1	1	1
OR7D2	1	0	0	0	0	1	1	1
OR8A1	1	0	0	0	0	1	1	1
OR8B3	1	0	0	0	0	1	1	1
OR9A4	1	0	0	0	0	1	1	1
ORAOV1	1	0	0	0	0	1	1	1
ORC5	1	0	0	0	0	1	1	1
ORM1	1	0	0	0	0	1	1	1
ORMDL3	1	0	0	0	0	1	1	1
OSTN	1	0	0	0	0	1	1	1
OTOP1	1	0	0	0	0	1	1	1
OTOP2	1	0	0	0	0	1	1	1
OTUB2	0	0	0	1	0	1	1	1
OTX1	1	0	0	0	0	1	1	1
OTX2	1	0	0	0	0	1	1	1
OVCA2	1	0	0	0	0	1	1	1
OVCH2	1	0	0	0	0	1	1	1
OVOL2	1	0	0	0	0	1	1	1
OXA1L	0	1	0	0	0	1	1	1
OXNAD1	1	0	0	0	0	1	1	1
P2RY12	1	0	0	0	0	1	1	1
P2RY14	1	0	0	0	0	1	1	1
P2RY6	1	0	0	0	0	1	1	1
P2RY8	1	0	0	0	0	1	1	1
P3H4	1	0	0	0	0	1	1	1
P4HTM	1	0	0	0	0	1	1	1
PAFAH1B2	1	0	0	0	0	1	1	1
PAFAH1B3	1	0	0	0	0	1	1	1
PAFAH2	1	0	0	0	0	1	1	1
PAGR1	1	0	0	0	0	1	1	1
PAIP1	1	0	0	0	0	1	1	1
PAK1IP1	1	0	0	0	0	1	1	1
PAK4	1	0	0	0	0	1	1	1
PAK6	1	0	0	0	0	1	1	1
PALM3	1	0	0	0	0	1	1	1
PANK2	1	0	0	0	0	1	1	1
PANX2	1	0	0	0	0	1	1	1
PAQR4	1	0	0	0	0	1	1	1
PARD6A	1	0	0	0	0	1	1	1
PARD6G	1	0	0	0	0	1	1	1
PARG	0	1	0	0	0	1	1	1
PARK7	1	0	0	0	0	1	1	1
PARM1	1	0	0	0	0	1	1	1
PARP11	1	0	0	0	0	1	1	1
PARVA	1	0	0	0	0	1	1	1
PAX2	1	0	0	0	0	1	1	1
PAX4	1	0	0	0	0	1	1	1
PAX6	1	0	0	0	0	1	1	1
PAX7	1	0	0	0	0	1	1	1
PBX3	1	0	0	0	0	1	1	1
PCBP1	1	0	0	0	0	1	1	1
PCCB	1	0	0	0	0	1	1	1
PCED1A	1	0	0	0	0	1	1	1
PCGF3	1	0	0	0	0	1	1	1
PCIF1	1	0	0	0	0	1	1	1
PCMT1	1	0	0	0	0	1	1	1
PCNA	1	0	0	0	0	1	1	1
PCP2	0	0	0	1	0	1	1	1
PCP4	1	0	0	0	0	1	1	1
PDCD1LG2	1	0	0	0	0	1	1	1
PDCD2	1	0	0	0	0	1	1	1
PDCD6IP	1	0	0	0	0	1	1	1
PDCL	1	0	0	0	0	1	1	1
PDDC1	1	0	0	0	0	1	1	1
PDE12	1	0	0	0	0	1	1	1
PDE7B	1	0	0	0	0	1	1	1
PDGFC	1	0	0	0	0	1	1	1
PDGFRL	1	0	0	0	0	1	1	1
PDHB	1	0	0	0	0	1	1	1
PDIA3	1	0	0	0	0	1	1	1
PDP2	1	0	0	0	0	1	1	1
PDPK1	1	0	0	0	0	1	1	1
PDXDC2P	0	0	0	1	0	1	1	1
PEA15	1	0	0	0	0	1	1	1
PEBP1	1	0	0	0	0	1	1	1
PEBP4	1	0	0	0	0	1	1	1
PELO	1	0	0	0	0	1	1	1
PEMT	1	0	0	0	0	1	1	1
PEX10	1	0	0	0	0	1	1	1
PEX11A	1	0	0	0	0	1	1	1
PEX12	1	0	0	0	0	1	1	1
PEX16	0	0	0	1	0	1	1	1
PFDN2	1	0	0	0	0	1	1	1
PFDN6	1	0	0	0	0	1	1	1
PFKFB3	1	0	0	0	0	1	1	1
PGAM1	1	0	0	0	0	1	1	1
PGAM2	1	0	0	0	0	1	1	1
PGAM5	1	0	0	0	0	1	1	1
PGAP3	1	0	0	0	0	1	1	1
PGC	1	0	0	0	0	1	1	1
PHAX	1	0	0	0	0	1	1	1
PHB	1	0	0	0	0	1	1	1
PHB2	1	0	0	0	0	1	1	1
PHC1	1	0	0	0	0	1	1	1
PHF13	1	0	0	0	0	1	1	1
PHKG1	1	0	0	0	0	1	1	1
PHKG2	1	0	0	0	0	1	1	1
PHTF1	1	0	0	0	0	1	1	1
PHYH	1	0	0	0	0	1	1	1
PHYHD1	1	0	0	0	0	1	1	1
PI3	1	0	0	0	0	1	1	1
PI4K2A	1	0	0	0	0	1	1	1
PIAS3	1	0	0	0	0	1	1	1
PIF1	1	0	0	0	0	1	1	1
PIGL	1	0	0	0	0	1	1	1
PIGM	1	0	0	0	0	1	1	1
PIGY	1	0	0	0	0	1	1	1
PIH1D3	1	0	0	0	0	1	1	1
PIK3R5	1	0	0	0	0	1	1	1
PILRB	1	0	0	0	0	1	1	1
PIM1	1	0	0	0	0	1	1	1
PIP	1	0	0	0	0	1	1	1
PIP4K2A	1	0	0	0	0	1	1	1
PIP5KL1	1	0	0	0	0	1	1	1
PITPNB	1	0	0	0	0	1	1	1
PITPNM3	1	0	0	0	0	1	1	1
PKDCC	1	0	0	0	0	1	1	1
PKIA	1	0	0	0	0	1	1	1
PKMYT1	1	0	0	0	0	1	1	1
PLA2G16	1	0	0	0	0	1	1	1
PLA2G3	1	0	0	0	0	1	1	1
PLA2G4C	1	0	0	0	0	1	1	1
PLAC9	1	0	0	0	0	1	1	1
PLAG1	0	1	0	0	0	1	1	1
PLAGL2	1	0	0	0	0	1	1	1
PLAU	1	0	0	0	0	1	1	1
PLCD3	1	0	0	0	0	1	1	1
PLD2	1	0	0	0	0	1	1	1
PLEK	1	0	0	0	0	1	1	1
PLEKHD1	1	0	0	0	0	1	1	1
PLEKHF1	1	0	0	0	0	1	1	1
PLEKHO2	1	0	0	0	0	1	1	1
PLEKHS1	1	0	0	0	0	1	1	1
PLET1	1	0	0	0	0	1	1	1
PLIN3	1	0	0	0	0	1	1	1
PLLP	0	0	0	1	0	1	1	1
PLN	1	0	0	0	0	1	1	1
PLP2	1	0	0	0	0	1	1	1
PLSCR4	1	0	0	0	0	1	1	1
PLSCR5	1	0	0	0	0	1	1	1
PMF1	0	1	0	0	0	1	1	1
PML	1	0	0	0	0	1	1	1
PMM1	1	0	0	0	0	1	1	1
PMP2	1	0	0	0	0	1	1	1
PNMA1	1	0	0	0	0	1	1	1
PNMA6A	1	0	0	0	0	1	1	1
PNMT	0	1	0	0	0	1	1	1
PNP	1	0	0	0	0	1	1	1
PNPLA2	1	0	0	0	0	1	1	1
POC1A	1	0	0	0	0	1	1	1
POFUT2	1	0	0	0	0	1	1	1
POLD3	1	0	0	0	0	1	1	1
POLD4	1	0	0	0	0	1	1	1
POLDIP3	1	0	0	0	0	1	1	1
POLE4	0	1	0	0	0	1	1	1
POLR1E	1	0	0	0	0	1	1	1
POLR2C	0	1	0	0	0	1	1	1
POLR2E	1	0	0	0	0	1	1	1
POLR2H	1	0	0	0	0	1	1	1
POLR2L	1	0	0	0	0	1	1	1
POLR2M	1	0	0	0	0	1	1	1
POLR3K	1	0	0	0	0	1	1	1
POM121L2	1	0	0	0	0	1	1	1
POMGNT2	1	0	0	0	0	1	1	1
POMT1	1	0	0	0	0	1	1	1
POMZP3	1	0	0	0	0	1	1	1
PON2	1	0	0	0	0	1	1	1
POR	1	0	0	0	0	1	1	1
POU1F1	1	0	0	0	0	1	1	1
POU2F3	1	0	0	0	0	1	1	1
POU4F3	1	0	0	0	0	1	1	1
PPAP2B	1	0	0	0	0	1	1	1
PPCS	1	0	0	0	0	1	1	1
PPDPF	1	0	0	0	0	1	1	1
PPIAL4A	1	0	0	0	0	1	1	1
PPIAL4C	1	0	0	0	0	1	1	1
PPIL1	0	1	0	0	0	1	1	1
PPIL6	1	0	0	0	0	1	1	1
PPM1N	1	0	0	0	0	1	1	1
PPP1CB	1	0	0	0	0	1	1	1
PPP1R12C	1	0	0	0	0	1	1	1
PPP1R16A	0	1	0	0	0	1	1	1
PPP1R16B	1	0	0	0	0	1	1	1
PPP1R18	1	0	0	0	0	1	1	1
PPP1R1B	1	0	0	0	0	1	1	1
PPP1R1C	1	0	0	0	0	1	1	1
PPP1R26	1	0	0	0	0	1	1	1
PPP1R37	1	0	0	0	0	1	1	1
PPP1R8	1	0	0	0	0	1	1	1
PPP2R1B	1	0	0	0	0	1	1	1
PPP2R4	1	0	0	0	0	1	1	1
PPP3CB	1	0	0	0	0	1	1	1
PPP4R2	1	0	0	0	0	1	1	1
PPP6R2	1	0	0	0	0	1	1	1
PQLC2L	0	0	0	1	0	1	1	1
PQLC3	0	1	0	0	0	1	1	1
PRAP1	1	0	0	0	0	1	1	1
PRCD	0	1	0	0	0	1	1	1
PRDM12	1	0	0	0	0	1	1	1
PRDM9	1	0	0	0	0	1	1	1
PRDX2	1	0	0	0	0	1	1	1
PRDX3	1	0	0	0	0	1	1	1
PRDX4	1	0	0	0	0	1	1	1
PRDX6	1	0	0	0	0	1	1	1
PRELID1	1	0	0	0	0	1	1	1
PRH1-PRR4	1	0	0	0	0	1	1	1
PRIM1	1	0	0	0	0	1	1	1
PRKACB	1	0	0	0	0	1	1	1
PRKAG1	1	0	0	0	0	1	1	1
PRKAG3	1	0	0	0	0	1	1	1
PRKAR1B	1	0	0	0	0	1	1	1
PRKCDBP	1	0	0	0	0	1	1	1
PROCA1	1	0	0	0	0	1	1	1
PRODH2	1	0	0	0	0	1	1	1
PROSC	1	0	0	0	0	1	1	1
PRPH2	1	0	0	0	0	1	1	1
PRR15	1	0	0	0	0	1	1	1
PRR16	1	0	0	0	0	1	1	1
PRR19	1	0	0	0	0	1	1	1
PRR25	1	0	0	0	0	1	1	1
PRR3	1	0	0	0	0	1	1	1
PRRG2	1	0	0	0	0	1	1	1
PRSS16	1	0	0	0	0	1	1	1
PRSS22	1	0	0	0	0	1	1	1
PRSS27	1	0	0	0	0	1	1	1
PRSS33	1	0	0	0	0	1	1	1
PRSS42	1	0	0	0	0	1	1	1
PRSS45	1	0	0	0	0	1	1	1
PRSS50	1	0	0	0	0	1	1	1
PRSS8	1	0	0	0	0	1	1	1
PSAP	1	0	0	0	0	1	1	1
PSEN1	1	0	0	0	0	1	1	1
PSKH1	0	1	0	0	0	1	1	1
PSKH2	1	0	0	0	0	1	1	1
PSMA4	1	0	0	0	0	1	1	1
PSMA5	1	0	0	0	0	1	1	1
PSMA6	1	0	0	0	0	1	1	1
PSMA7	1	0	0	0	0	1	1	1
PSMB1	1	0	0	0	0	1	1	1
PSMB2	1	0	0	0	0	1	1	1
PSMB4	1	0	0	0	0	1	1	1
PSMC2	1	0	0	0	0	1	1	1
PSMD10	1	0	0	0	0	1	1	1
PSMD13	1	0	0	0	0	1	1	1
PSMD14	1	0	0	0	0	1	1	1
PSMD8	1	0	0	0	0	1	1	1
PSMD9	1	0	0	0	0	1	1	1
PSME1	0	1	0	0	0	1	1	1
PSMF1	1	0	0	0	0	1	1	1
PSMG3	1	0	0	0	0	1	1	1
PSORS1C1	1	0	0	0	0	1	1	1
PSPH	1	0	0	0	0	1	1	1
PSRC1	1	0	0	0	0	1	1	1
PTAFR	1	0	0	0	0	1	1	1
PTCD2	1	0	0	0	0	1	1	1
PTGDR2	1	0	0	0	0	1	1	1
PTGR1	1	0	0	0	0	1	1	1
PTGR2	1	0	0	0	0	1	1	1
PTPN5	1	0	0	0	0	1	1	1
PTRH1	1	0	0	0	0	1	1	1
PTRHD1	1	0	0	0	0	1	1	1
PTTG1	1	0	0	0	0	1	1	1
PTTG1IP	1	0	0	0	0	1	1	1
PTTG2	1	0	0	0	0	1	1	1
PVALB	1	0	0	0	0	1	1	1
PVR	1	0	0	0	0	1	1	1
PWWP2B	1	0	0	0	0	1	1	1
PYCARD	0	1	0	0	0	1	1	1
PYCRL	1	0	0	0	0	1	1	1
PYGO1	1	0	0	0	0	1	1	1
QDPR	1	0	0	0	0	1	1	1
QRFPR	1	0	0	0	0	1	1	1
R3HDM4	1	0	0	0	0	1	1	1
RAB10	1	0	0	0	0	1	1	1
RAB11FIP3	1	0	0	0	0	1	1	1
RAB12	1	0	0	0	0	1	1	1
RAB17	1	0	0	0	0	1	1	1
RAB18	1	0	0	0	0	1	1	1
RAB1B	1	0	0	0	0	1	1	1
RAB20	1	0	0	0	0	1	1	1
RAB23	1	0	0	0	0	1	1	1
RAB27A	1	0	0	0	0	1	1	1
RAB28	1	0	0	0	0	1	1	1
RAB29	0	1	0	0	0	1	1	1
RAB2A	1	0	0	0	0	1	1	1
RAB30	1	0	0	0	0	1	1	1
RAB31	1	0	0	0	0	1	1	1
RAB3B	1	0	0	0	0	1	1	1
RAB3IL1	1	0	0	0	0	1	1	1
RAB40B	1	0	0	0	0	1	1	1
RAB42	1	0	0	0	0	1	1	1
RAB4A	1	0	0	0	0	1	1	1
RAB7A	1	0	0	0	0	1	1	1
RAB8A	1	0	0	0	0	1	1	1
RABIF	1	0	0	0	0	1	1	1
RABL2A	1	0	0	0	0	1	1	1
RABL6	1	0	0	0	0	1	1	1
RAC1	1	0	0	0	0	1	1	1
RAC2	1	0	0	0	0	1	1	1
RAD23A	0	1	0	0	0	1	1	1
RAD51AP2	0	1	0	0	0	1	1	1
RAD52	1	0	0	0	0	1	1	1
RAD9B	1	0	0	0	0	1	1	1
RADIL	1	0	0	0	0	1	1	1
RAET1E	1	0	0	0	0	1	1	1
RALA	1	0	0	0	0	1	1	1
RAN	1	0	0	0	0	1	1	1
RANBP10	1	0	0	0	0	1	1	1
RAP1B	1	0	0	0	0	1	1	1
RAP1GAP	1	0	0	0	0	1	1	1
RAP1GAP2	1	0	0	0	0	1	1	1
RAP2A	0	1	0	0	0	1	1	1
RAPGEFL1	1	0	0	0	0	1	1	1
RAPSN	1	0	0	0	0	1	1	1
RARA	1	0	0	0	0	1	1	1
RASD1	1	0	0	0	0	1	1	1
RASD2	1	0	0	0	0	1	1	1
RASGEF1A	1	0	0	0	0	1	1	1
RASL10B	1	0	0	0	0	1	1	1
RASL11A	1	0	0	0	0	1	1	1
RASL12	1	0	0	0	0	1	1	1
RASSF1	1	0	0	0	0	1	1	1
RASSF3	0	1	0	0	0	1	1	1
RASSF8	1	0	0	0	0	1	1	1
RBAK-RBAKDN	0	0	0	1	0	1	1	1
RBBP4	1	0	0	0	0	1	1	1
RBKS	1	0	0	0	0	1	1	1
RBM17	1	0	0	0	0	1	1	1
RBM22	1	0	0	0	0	1	1	1
RBM23	1	0	0	0	0	1	1	1
RBM3	1	0	0	0	0	1	1	1
RBM34	0	1	0	0	0	1	1	1
RBM38	1	0	0	0	0	1	1	1
RBM7	1	0	0	0	0	1	1	1
RBP3	1	0	0	0	0	1	1	1
RBP4	1	0	0	0	0	1	1	1
RBPJ	1	0	0	0	0	1	1	1
RBPMS2	1	0	0	0	0	1	1	1
RCAN1	1	0	0	0	0	1	1	1
RCAN3	0	1	0	0	0	1	1	1
RCC1	0	1	0	0	0	1	1	1
RCCD1	1	0	0	0	0	1	1	1
RCE1	1	0	0	0	0	1	1	1
RCL1	1	0	0	0	0	1	1	1
RCOR1	1	0	0	0	0	1	1	1
RDH13	1	0	0	0	0	1	1	1
RDH14	1	0	0	0	0	1	1	1
RDH16	1	0	0	0	0	1	1	1
RDH5	1	0	0	0	0	1	1	1
RDM1	1	0	0	0	0	1	1	1
REEP2	1	0	0	0	0	1	1	1
RELB	1	0	0	0	0	1	1	1
RELL1	0	0	0	1	0	1	1	1
RENBP	1	0	0	0	0	1	1	1
RERGL	1	0	0	0	0	1	1	1
REXO1	1	0	0	0	0	1	1	1
RFC2	1	0	0	0	0	1	1	1
RFC4	1	0	0	0	0	1	1	1
RFC5	1	0	0	0	0	1	1	1
RGPD1	1	0	0	0	0	1	1	1
RGS10	1	0	0	0	0	1	1	1
RGS7BP	0	1	0	0	0	1	1	1
RHAG	1	0	0	0	0	1	1	1
RHBDD2	1	0	0	0	0	1	1	1
RHBDL3	1	0	0	0	0	1	1	1
RHBG	1	0	0	0	0	1	1	1
RHD	1	0	0	0	0	1	1	1
RHEB	1	0	0	0	0	1	1	1
RHOB	1	0	0	0	0	1	1	1
RHOF	1	0	0	0	0	1	1	1
RHOH	1	0	0	0	0	1	1	1
RHOJ	1	0	0	0	0	1	1	1
RHOT2	1	0	0	0	0	1	1	1
RIBC2	1	0	0	0	0	1	1	1
RIC8B	1	0	0	0	0	1	1	1
RIMKLA	1	0	0	0	0	1	1	1
RING1	1	0	0	0	0	1	1	1
RIT1	1	0	0	0	0	1	1	1
RLTPR	1	0	0	0	0	1	1	1
RMDN2	1	0	0	0	0	1	1	1
RNASE12	1	0	0	0	0	1	1	1
RNASE13	1	0	0	0	0	1	1	1
RNASE6	1	0	0	0	0	1	1	1
RNASEH1	1	0	0	0	0	1	1	1
RNASEK	1	0	0	0	0	1	1	1
RND1	1	0	0	0	0	1	1	1
RND2	1	0	0	0	0	1	1	1
RNF114	1	0	0	0	0	1	1	1
RNF121	1	0	0	0	0	1	1	1
RNF130	1	0	0	0	0	1	1	1
RNF133	1	0	0	0	0	1	1	1
RNF150	1	0	0	0	0	1	1	1
RNF165	1	0	0	0	0	1	1	1
RNF167	1	0	0	0	0	1	1	1
RNF170	1	0	0	0	0	1	1	1
RNF19B	1	0	0	0	0	1	1	1
RNF208	1	0	0	0	0	1	1	1
RNF38	1	0	0	0	0	1	1	1
RNF7	1	0	0	0	0	1	1	1
RNH1	1	0	0	0	0	1	1	1
RNMT	1	0	0	0	0	1	1	1
RNMTL1	1	0	0	0	0	1	1	1
ROGDI	1	0	0	0	0	1	1	1
ROM1	1	0	0	0	0	1	1	1
RP11-248J23.6	1	0	0	0	0	1	1	1
RP11-347C12.3	1	0	0	0	0	1	1	1
RP11-449H3.3	1	0	0	0	0	1	1	1
RP11-49K24.9	1	0	0	0	0	1	1	1
RP11-644F5.10	1	0	0	0	0	1	1	1
RP11-723O4.6	1	0	0	0	0	1	1	1
RP11-762I7.5	1	0	0	0	0	1	1	1
RP11-766F14.2	1	0	0	0	0	1	1	1
RP11-76E12.1	0	0	0	1	0	1	1	1
RP5-850E9.3	1	0	0	0	0	1	1	1
RPE	0	1	0	0	0	1	1	1
RPEL1	1	0	0	0	0	1	1	1
RPL18	1	0	0	0	0	1	1	1
RPL21	1	0	0	0	0	1	1	1
RPL22L1	1	0	0	0	0	1	1	1
RPL23A	1	0	0	0	0	1	1	1
RPL24	1	0	0	0	0	1	1	1
RPL31	1	0	0	0	0	1	1	1
RPL32	1	0	0	0	0	1	1	1
RPL36	1	0	0	0	0	1	1	1
RPL36A	1	0	0	0	0	1	1	1
RPL37A	0	0	0	1	0	1	1	1
RPL39L	1	0	0	0	0	1	1	1
RPL6	1	0	0	0	0	1	1	1
RPL7	1	0	0	0	0	1	1	1
RPL7L1	1	0	0	0	0	1	1	1
RPLP0	1	0	0	0	0	1	1	1
RPLP2	1	0	0	0	0	1	1	1
RPP14	1	0	0	0	0	1	1	1
RPRD1A	1	0	0	0	0	1	1	1
RPS10-NUDT3	1	0	0	0	0	1	1	1
RPS12	1	0	0	0	0	1	1	1
RPS14	1	0	0	0	0	1	1	1
RPS15	1	0	0	0	0	1	1	1
RPS16	1	0	0	0	0	1	1	1
RPS20	1	0	0	0	0	1	1	1
RPS25	1	0	0	0	0	1	1	1
RPS27L	1	0	0	0	0	1	1	1
RPS3A	1	0	0	0	0	1	1	1
RPS7	1	0	0	0	0	1	1	1
RPS8	1	0	0	0	0	1	1	1
RPS9	1	0	0	0	0	1	1	1
RRAGC	1	0	0	0	0	1	1	1
RRH	1	0	0	0	0	1	1	1
RRM2B	1	0	0	0	0	1	1	1
RRN3P1	0	0	0	1	0	1	1	1
RRP7A	1	0	0	0	0	1	1	1
RRP9	0	1	0	0	0	1	1	1
RRS1	1	0	0	0	0	1	1	1
RSAD2	1	0	0	0	0	1	1	1
RSPH9	1	0	0	0	0	1	1	1
RSPO3	1	0	0	0	0	1	1	1
RTCA	0	1	0	0	0	1	1	1
RTCB	1	0	0	0	0	1	1	1
RTN1	1	0	0	0	0	1	1	1
RTN4IP1	1	0	0	0	0	1	1	1
RTN4RL2	1	0	0	0	0	1	1	1
RTP4	1	0	0	0	0	1	1	1
RUNDC3A	1	0	0	0	0	1	1	1
RUVBL2	1	0	0	0	0	1	1	1
RYK	1	0	0	0	0	1	1	1
S100A1	1	0	0	0	0	1	1	1
S100A10	1	0	0	0	0	1	1	1
S100A2	1	0	0	0	0	1	1	1
S100A3	1	0	0	0	0	1	1	1
S100A7A	1	0	0	0	0	1	1	1
S100G	1	0	0	0	0	1	1	1
S100PBP	1	0	0	0	0	1	1	1
S1PR4	1	0	0	0	0	1	1	1
S1PR5	1	0	0	0	0	1	1	1
SAA1	1	0	0	0	0	1	1	1
SAA2	1	0	0	0	0	1	1	1
SAA2-SAA4	1	0	0	0	0	1	1	1
SACM1L	1	0	0	0	0	1	1	1
SAG	1	0	0	0	0	1	1	1
SAMD11	1	0	0	0	0	1	1	1
SAMD12	1	0	0	0	0	1	1	1
SAMD4B	1	0	0	0	0	1	1	1
SAMM50	1	0	0	0	0	1	1	1
SAP18	1	0	0	0	0	1	1	1
SAP30	1	0	0	0	0	1	1	1
SAP30BP	1	0	0	0	0	1	1	1
SARAF	1	0	0	0	0	1	1	1
SARNP	1	0	0	0	0	1	1	1
SASH3	1	0	0	0	0	1	1	1
SC5D	1	0	0	0	0	1	1	1
SCAMP2	1	0	0	0	0	1	1	1
SCAND1	1	0	0	0	0	1	1	1
SCARF1	1	0	0	0	0	1	1	1
SCD	1	0	0	0	0	1	1	1
SCG5	1	0	0	0	0	1	1	1
SCGB2A2	1	0	0	0	0	1	1	1
SCGB3A1	1	0	0	0	0	1	1	1
SCGN	1	0	0	0	0	1	1	1
SCLY	1	0	0	0	0	1	1	1
SCN2B	1	0	0	0	0	1	1	1
SCNM1	1	0	0	0	0	1	1	1
SCO1	1	0	0	0	0	1	1	1
SCOC	1	0	0	0	0	1	1	1
SDAD1	1	0	0	0	0	1	1	1
SDCBP	0	1	0	0	0	1	1	1
SDHAF3	1	0	0	0	0	1	1	1
SDR39U1	1	0	0	0	0	1	1	1
SEBOX	1	0	0	0	0	1	1	1
SEC11A	1	0	0	0	0	1	1	1
SEC14L4	1	0	0	0	0	1	1	1
SELENBP1	1	0	0	0	0	1	1	1
SELK	1	0	0	0	0	1	1	1
SELO	1	0	0	0	0	1	1	1
SELPLG	1	0	0	0	0	1	1	1
SELT	1	0	0	0	0	1	1	1
SENP8	1	0	0	0	0	1	1	1
SEP15	1	0	0	0	0	1	1	1
SEPT11	1	0	0	0	0	1	1	1
SERBP1	1	0	0	0	0	1	1	1
SERF1B	1	0	0	0	0	1	1	1
SERGEF	1	0	0	0	0	1	1	1
SERPINA3	1	0	0	0	0	1	1	1
SERPINA9	1	0	0	0	0	1	1	1
SERPINB10	1	0	0	0	0	1	1	1
SERPINB2	1	0	0	0	0	1	1	1
SERPINB6	1	0	0	0	0	1	1	1
SERPIND1	1	0	0	0	0	1	1	1
SERPINI1	1	0	0	0	0	1	1	1
SERTAD1	1	0	0	0	0	1	1	1
SERTAD2	1	0	0	0	0	1	1	1
SESN1	1	0	0	0	0	1	1	1
SESN3	1	0	0	0	0	1	1	1
SET	0	0	0	1	0	1	1	1
SETD6	1	0	0	0	0	1	1	1
SETD8	1	0	0	0	0	1	1	1
SF3B5	1	0	0	0	0	1	1	1
SF3B6	0	1	0	0	0	1	1	1
SFN	1	0	0	0	0	1	1	1
SFTPA2	1	0	0	0	0	1	1	1
SFTPB	1	0	0	0	0	1	1	1
SFXN1	1	0	0	0	0	1	1	1
SFXN2	1	0	0	0	0	1	1	1
SFXN4	0	1	0	0	0	1	1	1
SGCZ	0	1	0	0	0	1	1	1
SGPP2	1	0	0	0	0	1	1	1
SGTB	1	0	0	0	0	1	1	1
SH2D1A	0	0	0	1	0	1	1	1
SH2D4A	1	0	0	0	0	1	1	1
SH2D7	1	0	0	0	0	1	1	1
SH3BGRL	1	0	0	0	0	1	1	1
SH3BGRL2	1	0	0	0	0	1	1	1
SH3BP2	1	0	0	0	0	1	1	1
SH3BP5L	1	0	0	0	0	1	1	1
SH3GL1	1	0	0	0	0	1	1	1
SH3GLB1	1	0	0	0	0	1	1	1
SHB	1	0	0	0	0	1	1	1
SHISA7	1	0	0	0	0	1	1	1
SHMT1	1	0	0	0	0	1	1	1
SHOX	1	0	0	0	0	1	1	1
SHPK	1	0	0	0	0	1	1	1
SIAE	1	0	0	0	0	1	1	1
SIAH3	1	0	0	0	0	1	1	1
SIGLECL1	1	0	0	0	0	1	1	1
SIGMAR1	1	0	0	0	0	1	1	1
SIRPD	1	0	0	0	0	1	1	1
SIRT4	1	0	0	0	0	1	1	1
SIRT5	1	0	0	0	0	1	1	1
SIRT6	0	1	0	0	0	1	1	1
SIX2	1	0	0	0	0	1	1	1
SKI	1	0	0	0	0	1	1	1
SLBP	0	1	0	0	0	1	1	1
SLC10A2	1	0	0	0	0	1	1	1
SLC11A2	1	0	0	0	0	1	1	1
SLC14A2	1	0	0	0	0	1	1	1
SLC15A3	1	0	0	0	0	1	1	1
SLC16A5	1	0	0	0	0	1	1	1
SLC17A1	1	0	0	0	0	1	1	1
SLC17A9	1	0	0	0	0	1	1	1
SLC19A2	0	1	0	0	0	1	1	1
SLC22A1	1	0	0	0	0	1	1	1
SLC22A12	1	0	0	0	0	1	1	1
SLC22A17	1	0	0	0	0	1	1	1
SLC22A23	1	0	0	0	0	1	1	1
SLC22A8	1	0	0	0	0	1	1	1
