Chr	Start	End	Name	Score	Strand	Length
chr16	33459045	33462249	TP53TG3F	0	+	3204
chr11	4923374	4924339	OR51G1	0	-	965
chr9	35957108	35958154	OR2S2	0	-	1046
chr21	7784482	7793954	SMIM34B	0	-	9472
chr11	7924592	7931268	OR10A6	0	-	6676
chr1	158578919	158579899	OR10X1	0	-	980
chr11	124319262	124320197	OR8D2	0	-	935
chr1	13196188	13201409	PRAMEF13	0	-	5221
chr6	99520976	99589899	TSTD3	0	+	68923
chr1	247948858	247949796	OR2L8	0	+	938
chr11	4803433	4804380	OR52R1	0	-	947
chr1	248623557	248635091	OR2T11	0	-	11534
chr11	55811367	55812476	OR5L1	0	+	1109
chr11	6783020	6791558	OR2AG1	0	+	8538
chr21	5011799	5017145	ENSG00000279493	0	+	5346
chr11	55572128	55573060	OR4C16	0	+	932
chr11	55773438	55774382	OR5D13	0	+	944
chr1	144592893	144593652	PPIAL4F	0	+	759
chr1	13222705	13226106	PRAMEF18	0	-	3401
chr2	48632291	48755724	ENSG00000279956	0	-	123433
chr11	56417258	56418232	OR8U3	0	-	974
chr5	141223372	141245861	ENSG00000279983	0	+	22489
chr11	4768979	4769938	OR51F1	0	-	959
chr11	124423942	124424871	OR8B4	0	-	929
chr9	122628579	122629573	OR1B1	0	-	994
chr11	58212720	58216084	OR1S1	0	+	3364
chr6	29395631	29398008	OR12D2	0	+	2377
chr1	13148907	13156009	PRAMEF26	0	-	7102
chr11	56315144	56320639	OR8K3	0	+	5495
chr15	21552795	21653276	LINC02203	0	+	100481
chrY	20756108	20781032	RPS4Y2	0	+	24924
chr6	112236806	112350094	ENSG00000281613	0	+	113288
chr5	131807143	132011637	ENSG00000281938	0	-	204494
chr7	99684957	99735102	CYP3A7-CYP3A51P	0	-	50145
chr16	75693893	75701461	DUXB	0	-	7568
chrX	125320120	125325214	TEX13C	0	+	5094
chr1	26164101	26168963	C1orf232	0	-	4862
chr1	46532166	46543969	TMEM275	0	-	11803
chr1	44137821	44141631	KLF18	0	-	3810
chr14	103084210	103090027	LBHD2	0	+	5817
chrX	51681212	51682831	CENPVL2	0	-	1619
chr13	113953705	113974076	C13orf46	0	-	20371
chr9	87956214	87956883	ENSG00000283205	0	+	669
chr1	152947154	152949258	SPRR5	0	+	2104
chr7	45859994	45873082	CCDC201	0	-	13088
chr7	90316503	90321304	FAM237B	0	-	4801
chr5	139471004	139473700	SMIM33	0	+	2696
chr12	2849046	2857039	TEX52	0	-	7993
chr1	150887136	150913292	CTXND2	0	+	26156
chr9	38694266	38720133	FAM240B	0	-	25867
chr13	114154691	114223084	CFAP97D2	0	+	68393
chr9	61330717	61453030	CNTNAP3C	0	+	122313
chr2	224703764	224716365	CCDC195	0	-	12601
chr3	88338416	88467594	CSNKA2IP	0	+	129178
chr16	8881634	8885351	LITAFD	0	+	3717
chr9	131545514	131558620	PRRT1B	0	+	13106
chr12	53241889	53242723	ENSG00000283536	0	+	834
chr19	55463001	55464751	C19orf85	0	-	1750
chrX	72912615	72913401	FAM236C	0	+	786
chrX	71667542	71671524	ENSG00000283599	0	+	3982
chrX	135309480	135309659	ETDC	0	+	179
chr14	23099062	23104989	LMLN2	0	-	5927
chr1	171600621	171638799	MYOCOS	0	+	38178
