0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	Middle	Start	End
chr19	55673765	55675949	0																														55674857	-1092	1092
chr19	57392683	57396875	1	594.0																													57394779	-2096	2096
chr19	57681626	57684824	0																														57683225	-1599	1599
chr19	57943245	57946381	0																														57944813	-1568	1568
chr19	58182079	58184774	0																														58183426	-1347	1348
chr19	58361317	58364635	0																														58362976	-1659	1659
chr19	58391089	58397802	3	1003.0	1286.0	1029.0																											58394445	-3356	3357
chr19	58403663	58407779	0																														58405721	-2058	2058
chr19	58510229	58517412	3	2095.0	-3526.0	1796.0																											58513820	-3591	3592
chr19	58557041	58560729	0																														58558885	-1844	1844
chr19	58569875	58574303	0																														58572089	-2214	2214
chr20	539769	546702	0																														543235	-3466	3467
chr20	2653059	2656391	4	-113.0	-703.0	-753.0	-690.0																										2654725	-1666	1666
chr20	2656802	2661952	8	-1344.0	-385.0	2428.0	-329.0	1704.0	2503.0	2173.0	859.0																						2659377	-2575	2575
chr20	3199322	3204132	1	1706.0																													3201727	-2405	2405
chr20	3846566	3848199	0																														3847382	-816	817
chr20	4685993	4688111	0																														4687052	-1059	1059
chr20	5609727	5611683	0																														5610705	-978	978
chr20	5950199	5951856	0																														5951027	-828	829
chr20	13638034	13639594	0																														13638814	-780	780
chr20	17564323	17567153	0																														17565738	-1415	1415
chr20	17568387	17570864	0																														17569625	-1238	1239
chr20	23346910	23351224	0																														23349067	-2157	2157
chr20	23363218	23366357	1	-326.0																													23364787	-1569	1570
chr20	25694129	25696116	0																														25695122	-993	994
chr20	31723225	31728899	0																														31726062	-2837	2837
chr20	31814677	31818824	0																														31816750	-2073	2074
chr20	32111461	32113517	0																														32112489	-1028	1028
chr20	32357548	32360330	0																														32358939	-1391	1391
chr20	32818970	32822034	0																														32820502	-1532	1532
chr20	33673050	33675020	0																														33674035	-985	985
chr20	33681965	33685045	0																														33683505	-1540	1540
chr20	33685077	33688063	0																														33686570	-1493	1493
chr20	33993330	33995024	0																														33994177	-847	847
chr20	34543936	34545616	0																														34544776	-840	840
chr20	34546708	34549245	0																														34547976	-1268	1269
chr20	34707014	34710005	0																														34708509	-1495	1496
chr20	35279485	35280314	0																														35279899	-414	415
chr20	35282437	35286387	0																														35284412	-1975	1975
chr20	35617855	35621541	3	776.0	-11.0	-1010.0																											35619698	-1843	1843
chr20	36571726	36575433	0																														36573579	-1853	1854
chr20	36576427	36580515	1	-325.0																													36578471	-2044	2044
chr20	36860100	36861715	0																														36860907	-807	808
chr20	36862397	36866501	0																														36864449	-2052	2052
chr20	37177641	37180714	0																														37179177	-1536	1537
chr20	37526075	37530878	0																														37528476	-2401	2402
chr20	41027982	41030657	0																														41029319	-1337	1338
chr20	43456726	43459010	0																														43457868	-1142	1142
chr20	44213513	44217279	0																														44215396	-1883	1883
chr20	44909638	44912125	1	590.0																													44910881	-1243	1244
chr20	45811476	45813729	1	-755.0																													45812602	-1126	1127
chr20	45835130	45836860	0																														45835995	-865	865
chr20	45889535	45892396	4	-1305.0	469.0	641.0	265.0																										45890965	-1430	1431
chr20	45928226	45932153	0																														45930189	-1963	1964
chr20	45934479	45935294	0																														45934886	-407	408
chr20	45967661	45972592	2	-2047.0	1777.0																												45970126	-2465	2466
chr20	46088543	46090504	0																														46089523	-980	981
chr20	46361713	46364905	0																														46363309	-1596	1596
chr20	46367271	46369730	0																														46368500	-1229	1230
chr20	48825614	48829337	0																														48827475	-1861	1862
chr20	48923478	48930533	0																														48927005	-3527	3528
chr20	49279991	49281669	1	326.0																													49280830	-839	839
chr20	50186822	50192221	0																														50189521	-2699	2700
chr20	50508712	50512015	0																														50510363	-1651	1652
chr20	50730392	50735688	0																														50733040	-2648	2648
chr20	50928432	50933044	0																														50930738	-2306	2306
chr20	53610390	53610520	0																														53610455	-65	65
chr20	54207131	54210116	0																														54208623	-1492	1493
chr20	56388088	56389568	1	641.0																													56388828	-740	740
chr20	56389729	56390828	0																														56390278	-549	550
chr20	56391023	56392213	0																														56391618	-595	595
chr20	56393193	56394888	0																														56394040	-847	848
chr20	56625887	56633678	3	468.0	-3638.0	-1531.0																											56629782	-3895	3896
chr20	62135262	62140518	3	-1942.0	-1942.0	-1207.0																											62137890	-2628	2628
chr20	62183779	62185481	0																														62184630	-851	851
chr20	62385780	62388278	0																														62387029	-1249	1249
chr20	62388839	62390118	0																														62389478	-639	640
chr20	62796206	62799344	1	-869.0																													62797775	-1569	1569
chr20	62810760	62816209	0																														62813484	-2724	2725
chr20	62932805	62935338	0																														62934071	-1266	1267
chr20	62937235	62939387	0																														62938311	-1076	1076
chr20	63214578	63216405	0																														63215491	-913	914
chr20	63528768	63536688	3	126.0	1925.0	112.0																											63532728	-3960	3960
chr20	63625990	63629950	0																														63627970	-1980	1980
chr20	63890779	63893829	0																														63892304	-1525	1525
chr20	63894196	63896220	0																														63895208	-1012	1012
chr20	64030170	64034735	0																														64032452	-2282	2283
chr20	64034887	64039322	0																														64037104	-2217	2218
chr21	10518641	10522759	0																														10520700	-2059	2059
chr21	15064055	15067572	0																														15065813	-1758	1759
chr21	25734448	25736244	2	400.0	400.0																												25735346	-898	898
chr21	32769990	32772615	0																														32771302	-1312	1313
chr21	34373523	34375161	0																														34374342	-819	819
chr21	36132795	36139296	1	3138.0																													36136045	-3250	3251
chr21	37265610	37268169	0																														37266889	-1279	1280
chr21	37366013	37369293	0																														37367653	-1640	1640
chr21	39181140	39184216	0																														39182678	-1538	1538
chr21	39318455	39322018	0																														39320236	-1781	1782
chr21	39348054	39351227	2	1324.0	1075.0																												39349640	-1586	1587
chr21	41876441	41879515	0																														41877978	-1537	1537
chr21	42007570	42008680	0																														42008125	-555	555
chr21	42365348	42368412	0																														42366880	-1532	1532
chr21	42369530	42371580	0																														42370555	-1025	1025
chr21	42874554	42876609	0																														42875581	-1027	1028
chr21	42878267	42879785	1	-524.0																													42879026	-759	759
chr21	42972519	42976279	0																														42974399	-1880	1880
chr21	42977131	42981154	0																														42979142	-2011	2012
chr21	43072699	43077780	0																														43075239	-2540	2541
