0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	Middle	Start	End
chr20	62937235	62939387	0																													62938311	-1076	1076
chr20	63285602	63293376	0																													63289489	-3887	3887
chr20	63625990	63629950	0																													63627970	-1980	1980
chr20	63890779	63893829	0																													63892304	-1525	1525
chr20	64030170	64034735	0																													64032452	-2282	2283
chr20	64034887	64039322	0																													64037104	-2217	2218
chr21	25734448	25736244	2	400.0	400.0																											25735346	-898	898
chr21	32769990	32772615	0																													32771302	-1312	1313
chr21	34071131	34074279	0																													34072705	-1574	1574
chr21	34375160	34376601	0																													34375880	-720	721
chr21	36132795	36139296	1	3138.0																												36136045	-3250	3251
chr21	36319952	36324229	0																													36322090	-2138	2139
chr21	37366013	37368558	0																													37367285	-1272	1273
chr21	38805432	38806899	0																													38806165	-733	734
chr21	39182623	39184216	0																													39183419	-796	797
chr21	39185265	39185402	0																													39185333	-68	69
chr21	39318455	39322018	0																													39320236	-1781	1782
chr21	39348054	39351227	2	1324.0	1075.0																											39349640	-1586	1587
chr21	42006599	42008680	0																													42007639	-1040	1041
chr21	42974513	42976279	0																													42975396	-883	883
chr21	42977131	42981154	0																													42979142	-2011	2012
chr21	43072699	43077780	0																													43075239	-2540	2541
chr21	43102654	43105572	0																													43104113	-1459	1459
chr21	43105680	43108110	0																													43106895	-1215	1215
chr21	43425415	43428489	0																													43426952	-1537	1537
chr21	43716754	43721299	0																													43719026	-2272	2273
chr21	43774113	43778662	3	2250.0	2250.0	2206.0																										43776387	-2274	2275
chr21	44104748	44107918	0																													44106333	-1585	1585
chr21	44130311	44132343	0																													44131327	-1016	1016
chr21	44132659	44140349	0																													44136504	-3845	3845
chr21	44235494	44238653	0																													44237073	-1579	1580
chr21	44239373	44246438	0																													44242905	-3532	3533
chr21	44335253	44340430	1	2132.0																												44337841	-2588	2589
chr21	44800378	44803934	0																													44802156	-1778	1778
chr21	44804671	44805673	0																													44805172	-501	501
chr21	44929725	44936308	0																													44933016	-3291	3292
chr21	45071315	45075785	1	1434.0																												45073550	-2235	2235
chr21	45283622	45290026	2	1103.0	1234.0																											45286824	-3202	3202
chr21	45290749	45296715	0																													45293732	-2983	2983
chr22	19174717	19179498	5	491.0	-62.0	1154.0	476.0	636.0																								19177107	-2390	2391
chr22	19440574	19445096	1	1156.0																												19442835	-2261	2261
chr22	19445596	19449915	0																													19447755	-2159	2160
chr22	20110954	20116675	6	1071.0	-807.0	-2312.0	-2428.0	-868.0	-868.0																							20113814	-2860	2861
chr22	20124107	20128897	2	153.0	-596.0																											20126502	-2395	2395
chr22	20963119	20969696	0																													20966407	-3288	3289
chr22	20995798	20999445	2	607.0	685.0																											20997621	-1823	1824
chr22	20999779	21002994	3	1243.0	968.0	1408.0																										21001386	-1607	1608
chr22	21623298	21627332	0																													21625315	-2017	2017
chr22	21628251	21630897	0																													21629574	-1323	1323
chr22	23756906	23758430	0																													23757668	-762	762
chr22	23789604	23791141	0																													23790372	-768	769
chr22	23864957	23872411	1	182.0																												23868684	-3727	3727
chr22	28795417	28801882	4	2445.0	1665.0	1482.0	-463.0																									28798649	-3232	3233
chr22	29262656	29270060	1	882.0																												29266358	-3702	3702
chr22	29555512	29559138	0																													29557325	-1813	1813
chr22	30244588	30247737	1	1311.0																												30246162	-1574	1575
chr22	30421006	30425566	1	885.0																												30423286	-2280	2280
chr22	30572854	30580639	2	-2459.0	-3149.0																											30576746	-3892	3893
chr22	30968111	30974210	0																													30971160	-3049	3050
chr22	31343776	31345752	1	45.0																												31344764	-988	988
chr22	35257314	35259449	0																													35258381	-1067	1068
chr22	36384676	36389726	0																													36387201	-2525	2525
chr22	37010241	37017193	0																													37013717	-3476	3476
chr22	37017776	37020631	0																													37019203	-1427	1428
chr22	37175872	37178591	0																													37177231	-1359	1360
chr22	37197723	37200040	0																													37198881	-1158	1159
chr22	37558694	37563192	0																													37560943	-2249	2249
chr22	37574155	37579978	0																													37577066	-2911	2912
chr22	37608515	37611267	0																													37609891	-1376	1376
chr22	37636094	37642545	1	-2099.0																												37639319	-3225	3226
chr22	37691522	37696092	0																													37693807	-2285	2285
chr22	37805555	37807009	1	-278.0																												37806282	-727	727
chr22	37821925	37825841	0																													37823883	-1958	1958
chr22	37907128	37909765	0																													37908446	-1318	1319
chr22	38505281	38506467	2	-442.0	-448.0																											38505874	-593	593
chr22	38700055	38703502	1	1596.0																												38701778	-1723	1724
chr22	38866744	38873150	0																													38869947	-3203	3203
chr22	39319197	39321310	0																													39320253	-1056	1057
chr22	39519109	39521256	0																													39520182	-1073	1074
chr22	39521268	39522635	3	446.0	-385.0	119.0																										39521951	-683	684
chr22	39527956	39531353	0																													39529654	-1698	1699
chr22	40948813	40951953	0																													40950383	-1570	1570
chr22	41091255	41092702	0																													41091978	-723	724
chr22	41445541	41451174	0																													41448357	-2816	2817
chr22	41620544	41621902	0																													41621223	-679	679
chr22	41623071	41628130	0																													41625600	-2529	2530
chr22	41693528	41697532	1	-1242.0																												41695530	-2002	2002
chr22	41826843	41831547	0																													41829195	-2352	2352
chr22	41834668	41836650	0																													41835659	-991	991
chr22	42086100	42089641	2	792.0	733.0																											42087870	-1770	1771
chr22	42126524	42131497	8	-1866.0	-1862.0	-1607.0	762.0	-150.0	1442.0	1042.0	145.0																					42129010	-2486	2487
chr22	43013423	43016311	0																													43014867	-1444	1444
chr22	45975100	45981393	0																													45978246	-3146	3147
chr22	46535834	46539843	1	1527.0																												46537838	-2004	2005
chr22	46577935	46580760	0																													46579347	-1412	1413
chr22	46737088	46740276	0																													46738682	-1594	1594
chr22	46760536	46762217	0																													46761376	-840	841
chr22	49954955	49959593	0																													49957274	-2319	2319
chr22	49959807	49962027	0																													49960917	-1110	1110
chr22	49962700	49963882	3	232.0	-87.0	545.0																										49963291	-591	591
chr22	50194261	50200183	3	2790.0	2802.0	-102.0																										50197222	-2961	2961
chr22	50268506	50273378	0																													50270942	-2436	2436
chrX	2926391	2929926	0																													2928158	-1767	1768
chrX	10013985	10017037	0																													10015511	-1526	1526
chrX	10153677	10155559	0																													10154618	-941	941
chrX	12974290	12976450	0																													12975370	-1080	1080
chrX	15677731	15680237	0																													15678984	-1253	1253
chrX	15684393	15686654	0																													15685523	-1130	1131
chrX	16719163	16721844	1	761.0																												16720503	-1340	1341
chrX	24148042	24151467	0																													24149754	-1712	1713
chrX	38803071	38805209	2	-896.0	-742.0																											38804140	-1069	1069
