	Chr	Start	End	Name	Score	Strand	Length	Average_expression
ENSG00000220948	chr11	48975324	48983826	TRIM51GP	0	-	8502	0.002
ENSG00000221813	chr7	144000320	144008793	OR6B1	0	+	8473	0.002
ENSG00000221826	chr19	42721638	42740481	PSG3	0	-	18843	0.036
ENSG00000221836	chr7	144048948	144058845	OR2A5	0	+	9897	0.004
ENSG00000221840	chr11	54706832	54707902	OR4A5	0	+	1070	0.0
ENSG00000221852	chr17	41026026	41027208	KRTAP1-5	0	-	1182	0.018
ENSG00000221855	chr7	143477873	143478796	TAS2R41	0	+	923	0.005
ENSG00000221858	chr7	144086278	144098953	OR2A12	0	+	12675	0.004
ENSG00000221878	chr19	42924132	42937207	PSG7	0	-	13075	0.02
ENSG00000221880	chr17	41033884	41034874	KRTAP1-3	0	-	990	0.012
ENSG00000221882	chr17	3276942	3386317	OR3A2	0	-	109375	0.045
ENSG00000221888	chr1	247754846	247760556	OR1C1	0	-	5710	0.018
ENSG00000221900	chr7	53035633	53036925	POM121L12	0	+	1292	0.001
ENSG00000221910	chr7	143935233	143936186	OR2F2	0	+	953	0.002
ENSG00000221931	chr11	123753580	123754518	OR6X1	0	-	938	0.001
ENSG00000221933	chr7	144069811	144075870	OR2A25	0	+	6059	0.016
ENSG00000221937	chr7	143222037	143223079	TAS2R40	0	+	1042	0.017
ENSG00000221938	chr7	144123176	144131188	OR2A14	0	+	8012	0.012
ENSG00000221946	chr19	35143250	35154302	FXYD7	0	+	11052	0.244
ENSG00000221954	chr11	49981473	49982535	OR4C12	0	-	1062	0.001
ENSG00000221970	chr7	144312419	144322737	OR2A1	0	+	10318	0.114
ENSG00000221977	chr14	21653835	21667642	OR4E2	0	+	13807	0.001
ENSG00000221986	chr1	109292365	109307011	MYBPHL	0	-	14646	0.064
ENSG00000221989	chr7	144109583	144110539	OR2A2	0	+	956	0.01
ENSG00000221996	chr11	4367263	4368386	OR52B4	0	-	1123	0.002
ENSG00000222028	chr14	23042212	23044060	PSMB11	0	+	1848	0.01
ENSG00000222036	chr14	18967434	19003752	POTEM	0	+	36318	0.149
ENSG00000223417	chr11	89911111	89922245	TRIM49D1	0	-	11134	0.006
ENSG00000223443	chr8	12136435	12138849	USP17L2	0	-	2414	0.037
ENSG00000223510	chr17	14235673	14236862	CDRT15	0	-	1189	0.088
ENSG00000223569	chr4	9234385	9236046	USP17L15	0	+	1661	0.027
ENSG00000223591	chrX	51710512	51712131	CENPVL1	0	+	1619	0.024
ENSG00000223601	chr10	22208475	22218015	EBLN1	0	-	9540	0.095
ENSG00000223609	chr11	5232678	5243657	HBD	0	-	10979	0.201
ENSG00000223611	chrX	24308210	24314069	SUPT20HL2	0	-	5859	0.032
ENSG00000223614	chr7	64207090	64220508	ZNF735	0	+	13418	0.01
ENSG00000223638	chr19	55759097	55763421	RFPL4A	0	+	4324	0.021
ENSG00000223731	chrX	24360639	24367839	SUPT20HL1	0	+	7200	0.057
ENSG00000224089	chrX	120938701	120942023	CT47A10	0	-	3322	0.002
ENSG00000224107	chrX	135118955	135120526	ETDB	0	-	1571	0.014
ENSG00000224109	chrX	51617020	51618912	CENPVL3	0	-	1892	0.011
ENSG00000224440	chrX	146814106	146814744	CXorf51A	0	-	638	0.001
ENSG00000224659	chrX	49322037	49329384	GAGE12J	0	+	7347	0.882
ENSG00000224902	chrX	49579949	49587301	GAGE12H	0	+	7352	0.936
ENSG00000224940	chr7	128350325	128361685	PRRT4	0	-	11360	0.708
ENSG00000224960	chrX	27460207	27463341	PPP4R3C	0	-	3134	0.023
ENSG00000224982	chr12	119593774	119643075	TMEM233	0	+	49301	0.845
ENSG00000225110	chrX	153317680	153321767	PNMA6F	0	-	4087	0.008
ENSG00000225180	chr17	81165507	81183166	PVALEF	0	+	17659	0.043
ENSG00000225327	chr8	7976393	7977985	USP17L3	0	-	1592	0.008
ENSG00000225366	chrX	110520312	110523021	TDGF1P3	0	+	2709	0.037
ENSG00000225781	chr7	143052341	143053282	OR6V1	0	+	941	0.008
ENSG00000225899	chr10	133623895	133626795	FRG2B	0	-	2900	0.081
ENSG00000226023	chrX	120958165	120961487	CT47A6	0	-	3322	0.002
ENSG00000226288	chr11	4581743	4593340	OR52I2	0	+	11597	0.003
ENSG00000226314	chr6	28161769	28169594	ZKSCAN8P1	0	+	7825	0.433
ENSG00000226321	chr2	240906330	240993311	CROCC2	0	+	86981	0.36
ENSG00000226372	chrX	27977992	27981449	DCAF8L1	0	-	3457	0.016
ENSG00000226430	chr8	12132417	12134099	USP17L7	0	-	1682	0.042
ENSG00000226490	chr8	141514638	141518737	ENSG00000226490	0	+	4099	0.001
ENSG00000226600	chrX	120943561	120946883	CT47A9	0	-	3322	0.002
ENSG00000226685	chrX	120930250	120932301	CT47A12	0	-	2051	0.002
ENSG00000226690	chr7	12469621	12542222	ENSG00000226690	0	+	72601	0.058
ENSG00000226792	chr13	51082119	51200252	C13orf42	0	-	118133	0.033
ENSG00000226929	chrX	120933840	120937158	CT47A11	0	-	3318	0.002
ENSG00000226941	chrY	22403461	22417881	RBMY1J	0	+	14420	0.002
ENSG00000226979	chr6	31572054	31574324	LTA	0	+	2270	0.926
ENSG00000227059	chr12	133218312	133235877	ANHX	0	-	17565	0.006
ENSG00000227140	chr4	9339403	9340995	USP17L5	0	+	1592	0.018
ENSG00000227151	chr13	57160632	57163653	PRR20D	0	+	3021	0.019
ENSG00000227488	chrX	49541733	49549094	GAGE12D	0	+	7361	0.481
ENSG00000227551	chr4	9220152	9221744	USP17L12	0	+	1592	0.015
ENSG00000227717	chr15	28553568	28563779	ENSG00000227717	0	+	10211	0.011
ENSG00000227868	chr1	23010834	23019100	TEX46	0	-	8266	0.024
ENSG00000227877	chr10	59736692	59756041	MRLN	0	-	19349	0.036
ENSG00000228075	chr18	57147087	57150410	BOD1L2	0	+	3323	0.008
ENSG00000228083	chr9	21239002	21240005	IFNA14	0	-	1003	0.002
ENSG00000228198	chr1	248197265	248212925	OR2M3	0	+	15660	0.002
ENSG00000228517	chrX	120953282	120956600	CT47A7	0	-	3318	0.002
ENSG00000228567	chr19	53266676	53267723	VN1R4	0	-	1047	0.001
ENSG00000228607	chr11	113779747	113780500	CLDN25	0	+	753	0.085
ENSG00000228836	chrX	135777130	135785298	CT45A5	0	-	8168	0.152
ENSG00000228856	chr4	9363129	9364721	USP17L30	0	+	1592	0.019
ENSG00000228927	chrY	9398421	9401223	TSPY3	0	+	2802	0.001
ENSG00000229183	chr11	61222347	61231694	PGA4	0	+	9347	0.092
ENSG00000229292	chr19	55769118	55773420	RFPL4AL1	0	+	4302	0.015
ENSG00000229549	chrY	9357797	9360599	TSPY8	0	+	2802	0.001
ENSG00000229571	chr1	13068677	13077884	PRAMEF25	0	+	9207	0.002
ENSG00000229579	chr4	9334658	9336250	USP17L26	0	+	1592	0.019
ENSG00000229637	chr17	48723185	48724758	PRAC2	0	+	1573	0.316
ENSG00000229665	chr13	57140918	57157082	PRR20C	0	+	16164	0.021
ENSG00000229859	chr11	61203307	61213098	PGA3	0	+	9791	0.135
ENSG00000229924	chr4	9170409	9176730	FAM90A26	0	+	6321	0.066
ENSG00000229937	chr7	18026770	18027846	PRPS1L1	0	-	1076	0.414
ENSG00000230031	chr15	20835372	20866314	POTEB2	0	-	30942	0.036
ENSG00000230054	chr9	114656304	114662374	TEX53	0	-	6070	0.051
ENSG00000230062	chr6	46746933	46759506	ANKRD66	0	+	12573	0.059
ENSG00000230178	chr5	181367268	181368262	OR4F3	0	+	994	0.013
ENSG00000230268	chr7	124476371	124476955	SSU72P8	0	+	584	0.001
ENSG00000230301	chr3	98263252	98265356	OR5H6	0	+	2104	0.003
ENSG00000230347	chrX	120948422	120951744	CT47A8	0	-	3322	0.002
ENSG00000230358	chr7	67276941	67289005	SPDYE21	0	+	12064	0.268
ENSG00000230430	chr4	9329911	9331503	USP17L25	0	+	1592	0.02
ENSG00000230453	chr9	33524251	33573013	ANKRD18B	0	+	48762	0.293
ENSG00000230522	chr19	7049321	7051735	MBD3L2	0	+	2414	0.004
ENSG00000230549	chr8	7332387	7333979	USP17L1	0	+	1592	0.012
ENSG00000230561	chr5	127703391	127941507	CCDC192	0	+	238116	0.49
ENSG00000230594	chrX	120967886	120971208	CT47A4	0	-	3322	0.002
ENSG00000230601	chr9	114666434	114682192	TEX48	0	-	15758	0.036
ENSG00000230657	chr12	11307077	11310436	PRB4	0	-	3359	0.04
ENSG00000230707	chrX	140091678	140092911	ENSG00000230707	0	+	1233	0.02
ENSG00000231051	chr4	9348893	9350485	USP17L28	0	+	1592	0.019
ENSG00000231068	chr21	30718525	30718777	KRTAP21-3	0	-	252	0.0
ENSG00000231192	chr3	98130721	98138548	OR5H1	0	+	7827	0.001
ENSG00000231213	chr3	146576555	146605346	PLSCR5	0	-	28791	0.017
ENSG00000231256	chr17	43780435	43787620	CFAP97D1	0	+	7185	0.039
ENSG00000231274	chr19	55540656	55545543	SBK3	0	-	4887	0.051
ENSG00000231396	chr4	9210657	9212249	USP17L10	0	+	1592	0.008
ENSG00000231637	chr4	9353638	9355230	USP17L29	0	+	1592	0.018
ENSG00000231738	chr12	85014311	85036277	TSPAN19	0	-	21966	0.031
ENSG00000231824	chr18	5142911	5197503	AKAIN1	0	-	54592	0.006
ENSG00000231924	chr19	42866464	42879822	PSG1	0	-	13358	0.025
ENSG00000232030	chrX	26160601	26161824	MAGEB6B	0	+	1223	0.004
ENSG00000232125	chr2	206651621	206721570	DYTN	0	-	69949	0.003
ENSG00000232237	chr1	201113943	201127184	ASCL5	0	-	13241	0.1
ENSG00000232258	chr16	8537605	8590511	TMEM114	0	-	52906	0.014
ENSG00000232263	chr21	30289145	30289514	KRTAP25-1	0	-	369	0.0
ENSG00000232264	chr4	9325165	9326757	USP17L24	0	+	1592	0.02
ENSG00000232268	chr11	4593750	4595013	OR52I1	0	+	1263	0.008
ENSG00000232382	chr3	98463201	98472924	OR5K1	0	+	9723	0.004
ENSG00000232399	chr4	9224896	9226488	USP17L13	0	+	1592	0.017
ENSG00000232423	chr1	12938472	12947580	PRAMEF6	0	-	9108	0.002
ENSG00000232948	chr8	12310962	12318316	DEFB130A	0	-	7354	0.001
ENSG00000233050	chr8	12064389	12071747	DEFB130B	0	-	7358	0.001
ENSG00000233056	chr21	42916803	42925630	ERVH48-1	0	-	8827	0.339
ENSG00000233136	chr4	9215405	9216997	USP17L11	0	+	1592	0.03
ENSG00000233198	chr9	137227502	137229640	RNF224	0	+	2138	0.422
ENSG00000233412	chr3	98166696	98169774	OR5H15	0	+	3078	0.001
ENSG00000233670	chr17	10822470	10838087	PIRT	0	-	15617	0.157
ENSG00000233757	chr2	95207535	95259774	ENSG00000233757	0	+	52239	0.661
ENSG00000233802	chr11	89924064	89933063	TRIM49D2	0	+	8999	0.005
ENSG00000233803	chrY	9337464	9340284	TSPY4	0	+	2820	0.001
ENSG00000233816	chr9	21367424	21368962	IFNA13	0	-	1538	0.006
ENSG00000233917	chr15	21846329	21877735	POTEB	0	-	31406	0.038
ENSG00000234068	chrX	55089018	55092842	PAGE2	0	+	3824	0.814
ENSG00000234186	chr16	27066927	27069166	C16orf82	0	+	2239	0.004
ENSG00000234224	chr7	124030921	124033067	TMEM229A	0	-	2146	0.076
ENSG00000234278	chr13	57167197	57170218	PRR20E	0	+	3021	0.019
ENSG00000234409	chr22	20148416	20151055	CCDC188	0	-	2639	0.25
ENSG00000234414	chrY	21511372	21549326	RBMY1A1	0	+	37954	0.002
ENSG00000234438	chr15	65076746	65079948	KBTBD13	0	+	3202	0.006
ENSG00000234469	chrX	9967358	9968352	CLDN34	0	+	994	0.038
ENSG00000234560	chr11	124026798	124030634	OR10G8	0	+	3836	0.001
ENSG00000234776	chr11	45906513	45907272	C11orf94	0	-	759	0.101
ENSG00000234828	chr4	149351709	149896233	IQCM	0	-	544524	0.019
ENSG00000234829	chr9	21227243	21228222	IFNA17	0	-	979	0.001
ENSG00000234965	chr22	41909543	41915074	SHISA8	0	-	5531	0.147
ENSG00000235007	chr9	129139413	129260575	ENSG00000235007	0	+	121162	0.012
ENSG00000235118	chr2	206642487	206649365	FAM237A	0	+	6878	0.003
ENSG00000235268	chr11	95025258	95027596	KDM4E	0	+	2338	0.05
ENSG00000235608	chr4	1402932	1406442	NKX1-1	0	-	3510	0.001
ENSG00000235699	chrX	146809771	146810411	CXorf51B	0	+	640	0.001
ENSG00000235711	chr15	79282722	79298239	ANKRD34C	0	+	15517	0.071
ENSG00000235780	chr4	9344148	9345740	USP17L27	0	+	1592	0.018
ENSG00000235942	chr1	152842856	152843983	LCE6A	0	+	1127	0.032
ENSG00000236027	chr11	125788127	125791600	PATE3	0	+	3473	0.013
ENSG00000236032	chr3	98147479	98156614	OR5H14	0	+	9135	0.001
ENSG00000236125	chr8	7337115	7338707	USP17L4	0	+	1592	0.009
ENSG00000236126	chrX	120972746	120976068	CT47A3	0	-	3322	0.002
ENSG00000236279	chr7	139523685	139544985	CLEC2L	0	+	21300	0.362
ENSG00000236320	chr17	35543985	35560819	SLFN14	0	-	16834	0.069
ENSG00000236362	chrX	49551278	49568218	GAGE12F	0	+	16940	0.617
ENSG00000236371	chrX	120982476	120985760	CT47A1	0	-	3284	0.002
ENSG00000236396	chr18	11609596	11610612	SLC35G4	0	+	1016	0.005
ENSG00000236398	chr7	143183419	143184435	TAS2R39	0	+	1016	0.009
ENSG00000236424	chrY	9527880	9530682	TSPY10	0	+	2802	0.001
ENSG00000236446	chrX	120872607	120875866	CT47B1	0	-	3259	0.002
ENSG00000236543	chr9	135604345	135619893	ENSG00000236543	0	+	15548	0.002
ENSG00000236637	chr9	21186694	21187671	IFNA4	0	-	977	0.002
ENSG00000236737	chrX	49529869	49529985	GAGE12B	0	+	116	0.049
ENSG00000236980	chr3	49177634	49191858	C3orf84	0	-	14224	0.004
ENSG00000236981	chr11	124023013	124023948	OR10G9	0	+	935	0.002
ENSG00000237038	chr8	7971661	7973253	USP17L8	0	-	1592	0.006
ENSG00000237110	chr6	132538290	132539336	TAAR9	0	+	1046	0.001
ENSG00000237247	chr19	7030578	7033011	MBD3L5	0	+	2433	0.003
ENSG00000237353	chr11	125833316	125840072	PATE4	0	+	6756	0.057
ENSG00000237378	chr13	63746741	63751080	ENSG00000237378	0	+	4339	0.029
ENSG00000237388	chr11	48488793	48489722	OR4A47	0	+	929	0.004
ENSG00000237412	chr2	232520388	232525716	PRSS56	0	+	5328	0.092
ENSG00000237452	chr19	45733439	45764541	MEIOSIN	0	+	31102	0.032
ENSG00000237521	chr19	9247344	9252625	OR7E24	0	+	5281	0.008
ENSG00000237524	chr2	126898864	126902097	TEX51	0	+	3233	0.001
ENSG00000237671	chrX	49532177	49539538	GAGE12C	0	+	7361	0.471
ENSG00000237693	chr5	150846521	150900736	IRGM	0	+	54215	0.059
ENSG00000237700	chr1	13303539	13308907	PRAMEF33	0	+	5368	0.001
ENSG00000237763	chr1	103655760	103664554	AMY1A	0	+	8794	0.909
ENSG00000237850	chr15	28347851	28358084	ENSG00000237850	0	-	10233	0.013
ENSG00000237957	chrX	120963026	120966348	CT47A5	0	-	3322	0.002
ENSG00000238074	chrY	9487313	9489893	TSPY9P	0	+	2580	0.0
ENSG00000238205	chrX	40623428	40624136	MPC1L	0	+	708	0.007
ENSG00000238243	chr1	247895587	247896531	OR2W3	0	+	944	0.375
ENSG00000238269	chrX	55075030	55078909	PAGE2B	0	+	3879	0.571
ENSG00000239395	chr1	247711813	247723764	ENSG00000239395	0	-	11951	0.017
ENSG00000239590	chr9	122519141	122520082	OR1J4	0	+	941	0.019
ENSG00000239620	chr3	127283783	127288046	PRR20G	0	-	4263	0.012
ENSG00000239810	chr1	12824605	12831410	PRAMEF11	0	-	6805	0.002
ENSG00000239839	chr8	7015869	7018297	DEFA3	0	-	2428	0.023
ENSG00000239886	chr17	41226648	41227652	KRTAP9-2	0	+	1004	0.002
ENSG00000239920	chr11	5254392	5678434	ENSG00000239920	0	-	424042	0.039
ENSG00000240021	chr1	178513109	178548602	TEX35	0	+	35493	0.249
ENSG00000240045	chr3	155290227	155293683	STRIT1	0	-	3456	0.029
ENSG00000240247	chr8	6996766	6999198	DEFA1B	0	-	2432	0.017
ENSG00000240386	chr1	152775140	152777024	LCE1F	0	+	1884	0.034
ENSG00000240403	chr19	54850443	54867207	KIR3DL2	0	+	16764	0.169
ENSG00000240432	chr21	30425265	30425968	KRTAP13-3	0	-	703	0.0
ENSG00000240505	chr17	16929816	16972118	TNFRSF13B	0	-	42302	0.605
ENSG00000240542	chr17	41189887	41190639	KRTAP9-1	0	+	752	0.001
ENSG00000240563	chr1	62194849	62212328	L1TD1	0	+	17479	0.725
ENSG00000240871	chr17	41084150	41085141	KRTAP4-7	0	+	991	0.002
ENSG00000241149	chr7	63998874	64016130	ZNF722P	0	+	17256	0.019
ENSG00000241224	chr3	109118252	109151401	C3orf85	0	+	33149	0.002
ENSG00000241233	chr11	71538025	71539209	KRTAP5-8	0	+	1184	0.082
ENSG00000241241	chr17	41101502	41102209	KRTAP4-16	0	-	707	0.004
ENSG00000241476	chrX	52696896	52707178	SSX2	0	-	10282	0.121
ENSG00000241595	chr17	41249687	41250653	KRTAP9-4	0	+	966	0.032
ENSG00000241598	chr11	1620958	1622138	KRTAP5-4	0	-	1180	0.014
ENSG00000242019	chr19	54724442	54736632	KIR3DL3	0	+	12190	0.021
ENSG00000242120	chr3	70194479	70312638	MDFIC2	0	-	118159	0.002
ENSG00000242221	chr19	43064209	43083045	PSG2	0	-	18836	0.017
ENSG00000242362	chrX	120977606	120980928	CT47A2	0	-	3322	0.002
ENSG00000242389	chrY	21903618	21918042	RBMY1E	0	-	14424	0.001
ENSG00000242550	chr18	63897174	63936111	SERPINB10	0	+	38937	0.813
ENSG00000242866	chr15	43599563	43618800	STRC	0	-	19237	0.824
ENSG00000242950	chr7	92468380	92477986	ERVW-1	0	-	9606	0.368
ENSG00000243073	chr1	12879212	12886201	PRAMEF4	0	-	6989	0.002
ENSG00000243130	chr19	43007656	43026474	PSG11	0	-	18818	0.094
ENSG00000243137	chr19	43192702	43207299	PSG4	0	-	14597	0.635
ENSG00000243480	chr1	103617427	103625780	AMY2A	0	+	8353	0.898
ENSG00000243627	chr21	34418715	34423951	SMIM34A	0	-	5236	0.565
ENSG00000243729	chr6	29353749	29431967	OR5V1	0	-	78218	0.002
ENSG00000243772	chr19	54738513	54753052	KIR2DL3	0	+	14539	0.085
ENSG00000244020	chr1	237004103	237004441	MT1HL1	0	-	338	0.346
ENSG00000244025	chr21	30491462	30492013	KRTAP19-3	0	-	551	0.001
ENSG00000244057	chr1	152600234	152601086	LCE3C	0	+	852	0.001
ENSG00000244067	chr6	52750087	52763475	GSTA2	0	-	13388	0.696
ENSG00000244094	chr1	153112121	153113516	SPRR2F	0	-	1395	0.054
ENSG00000244355	chr6	31715348	31717919	LY6G6D	0	+	2571	0.024
ENSG00000244362	chr21	30560875	30561314	KRTAP19-7	0	-	439	0.0
ENSG00000244395	chrY	21880076	21894526	RBMY1D	0	-	14450	0.001
ENSG00000244411	chr11	71527267	71528669	KRTAP5-7	0	+	1402	0.08
ENSG00000244537	chr17	41177446	41178221	KRTAP4-2	0	-	775	0.0
ENSG00000244588	chr20	1226044	1296421	RAD21L1	0	+	70377	0.408
ENSG00000244624	chr21	30616425	30616699	KRTAP20-1	0	+	274	0.0
ENSG00000244694	chr6	47856673	48111197	PTCHD4	0	-	254524	0.805
ENSG00000244752	chr22	25212564	25231870	CRYBB2	0	+	19306	0.663
ENSG00000248099	chr19	17816512	17821574	INSL3	0	-	5062	0.155
ENSG00000248109	chr5	148221650	148243580	MARCOL	0	+	21930	0.029
ENSG00000248329	chr4	164877178	164898965	APELA	0	+	21787	0.936
ENSG00000248385	chr19	54069895	54081365	TARM1	0	-	11470	0.005
ENSG00000248713	chr4	99636529	99657828	C4orf54	0	-	21299	0.229
ENSG00000248746	chr11	66546395	66563334	ACTN3	0	+	16939	0.578
ENSG00000248767	chr7	290170	294422	FOXL3	0	+	4252	0.002
ENSG00000248920	chr4	9253378	9254970	USP17L19	0	+	1592	0.017
ENSG00000248933	chr4	9267619	9269211	USP17L22	0	+	1592	0.023
ENSG00000249104	chr4	9243879	9245471	USP17L17	0	+	1592	0.024
ENSG00000249139	chr20	45534196	45547662	EPPIN-WFDC6	0	-	13466	0.158
ENSG00000249156	chr5	17610496	17611583	TAF11L12	0	+	1087	0.006
ENSG00000249581	chr4	17515165	17527104	CLRN2	0	+	11939	0.002
ENSG00000249662	chr5	17444010	17486829	LINC02218	0	+	42819	0.001
ENSG00000249693	chr4	56530606	56603507	THEGL	0	+	72901	0.03
ENSG00000249715	chr2	96642737	96704887	FER1L5	0	+	62150	0.707
ENSG00000249811	chr4	9262872	9264464	USP17L21	0	+	1592	0.016
ENSG00000249853	chr6	114055596	114343023	HS3ST5	0	-	287427	0.418
ENSG00000249861	chr19	39655913	39660647	LGALS16	0	+	4734	0.003
ENSG00000249931	chr15	32389599	32403292	GOLGA8K	0	-	13693	0.21
ENSG00000249961	chr16	66754640	66801620	TERB1	0	-	46980	0.046
ENSG00000250298	chr4	106357392	106368778	GIMD1	0	-	11386	0.001
ENSG00000250361	chr4	143996104	144019380	GYPB	0	-	23276	0.012
ENSG00000250374	chr4	165053864	165060554	TRIM75P	0	+	6690	0.011
ENSG00000250423	chrX	119078635	119150579	KIAA1210	0	-	71944	0.542
ENSG00000250673	chr4	146214515	146232267	REELD1	0	+	17752	0.294
ENSG00000250709	chr13	36168794	36297842	CCDC169-SOHLH2	0	-	129048	0.683
ENSG00000250745	chr4	9258124	9259716	USP17L20	0	+	1592	0.028
ENSG00000250782	chr5	17634460	17635053	TAF11L14	0	+	593	0.002
ENSG00000250799	chr19	35799988	35813299	PRODH2	0	-	13311	0.026
ENSG00000250803	chr5	122129622	122182658	ENSG00000250803	0	+	53036	0.046
ENSG00000250821	chr4	55819790	55837489	EXOC1L	0	+	17699	0.003
ENSG00000250844	chr4	9248630	9250222	USP17L18	0	+	1592	0.026
ENSG00000250913	chr4	9272364	9272914	USP17L23	0	+	550	0.007
ENSG00000251012	chr3	119147375	119187807	ENSG00000251012	0	+	40432	0.009
ENSG00000251258	chr6	112347330	112351294	RFPL4B	0	+	3964	0.115
ENSG00000251287	chr3	130081831	130113227	ALG1L2	0	+	31396	0.373
ENSG00000251655	chr12	11351823	11355591	PRB1	0	-	3768	0.074
ENSG00000251692	chr16	1485886	1488981	PTX4	0	-	3095	0.047
ENSG00000253148	chr1	192316992	192367285	RGS21	0	+	50293	0.006
ENSG00000253548	chr3	191461163	191461456	PYDC2	0	+	293	0.001
ENSG00000253598	chr8	81693631	81695058	SLC10A5	0	-	1427	0.712
ENSG00000253649	chr8	10482878	10547585	PRSS51	0	-	64707	0.394
ENSG00000253831	chr1	157092043	157112412	ETV3L	0	-	20369	0.632
ENSG00000254126	chr2	106487364	106544297	CD8B2	0	+	56933	0.47
ENSG00000254466	chr11	59473315	59479361	OR4D10	0	+	6046	0.019
ENSG00000254521	chr19	51491227	51501800	SIGLEC12	0	-	10573	0.462
ENSG00000254585	chr15	23643549	23647867	MAGEL2	0	-	4318	0.983
ENSG00000254636	chr10	122454653	122457352	ARMS2	0	+	2699	0.02
ENSG00000254647	chr11	2159779	2161221	INS	0	-	1442	0.233
ENSG00000254656	chr14	100879753	100903722	RTL1	0	-	23969	0.252
ENSG00000254737	chr11	124012997	124018732	OR10G4	0	+	5735	0.002
ENSG00000254834	chr11	56576774	56577721	OR5M10	0	-	947	0.001
ENSG00000254997	chr11	71548420	71549608	KRTAP5-9	0	+	1188	0.203
ENSG00000255009	chr11	90085950	90087131	UBTFL1	0	+	1181	0.003
ENSG00000255012	chr11	56609236	56614874	OR5M1	0	-	5638	0.001
ENSG00000255151	chr11	59086307	59094786	GLYATL1B	0	+	8479	0.261
ENSG00000255192	chr15	35083410	35085295	NANOGP8	0	-	1885	0.067
ENSG00000255223	chr11	56542340	56543257	OR5M11	0	-	917	0.007
ENSG00000255251	chr8	7539627	7542450	PRR23D1	0	+	2823	0.015
ENSG00000255274	chr11	118003634	118088299	SMIM35	0	-	84665	0.188
ENSG00000255298	chr11	124256376	124266224	OR8G5	0	+	9848	0.056
ENSG00000255307	chr11	6169355	6170326	OR52B2	0	-	971	0.005
ENSG00000255359	chr11	22846922	22860474	CCDC179	0	-	13552	0.01
ENSG00000255378	chr8	7778591	7781413	PRR23D2	0	-	2822	0.015
ENSG00000255393	chr11	59978020	60031077	OOSP4B	0	+	53057	0.001
ENSG00000255423	chr3	73061659	73063337	EBLN2	0	+	1678	0.757
ENSG00000255501	chr11	105137714	105531697	CARD18	0	-	393983	0.174
ENSG00000255582	chr14	21633836	21634940	OR10G2	0	-	1104	0.017
ENSG00000255587	chr6	36697826	36733184	RAB44	0	+	35358	0.281
ENSG00000255641	chr12	10412312	10436001	ENSG00000255641	0	-	23689	0.547
ENSG00000255713	chr17	58166982	58171411	OR4D2	0	+	4429	0.001
ENSG00000255804	chr14	22630929	22644352	OR6J1	0	-	13423	0.002
ENSG00000255855	chr11	95049422	95051338	KDM4F	0	+	1916	0.003
ENSG00000256029	chr1	159834474	159873053	ENSG00000256029	0	-	38579	0.515
ENSG00000256045	chrX	55181392	55182442	MTRNR2L10	0	-	1050	0.536
ENSG00000256162	chr6	130827406	130837135	SMLR1	0	+	9729	0.04
ENSG00000256463	chr18	78979818	79002677	SALL3	0	+	22859	0.167
ENSG00000256574	chr10	45302298	45315608	OR13A1	0	-	13310	0.086
ENSG00000256660	chr12	10010627	10018796	CLEC12B	0	+	8169	0.069
ENSG00000256713	chr11	61241175	61251444	PGA5	0	+	10269	0.114
ENSG00000256797	chr12	9881489	9895833	KLRF2	0	+	14344	0.017
ENSG00000256892	chr10	37601440	37602974	MTRNR2L7	0	-	1534	0.034
ENSG00000257008	chr17	74367458	74372600	GPR142	0	+	5142	0.043
ENSG00000257046	chr12	20815674	21090245	SLCO1B3-SLCO1B7	0	+	274571	0.815
ENSG00000257057	chr11	94512461	94532123	C11orf97	0	+	19662	0.028
ENSG00000257115	chr14	18601117	18602097	OR11H12	0	+	980	0.004
ENSG00000257184	chr7	27163535	27180013	ENSG00000257184	0	-	16478	0.913
ENSG00000257520	chr14	36473207	36521149	SFTA3	0	-	47942	0.068
ENSG00000257987	chr12	48727435	48765790	TEX49	0	+	38355	0.006
ENSG00000258223	chr7	142252143	142258058	PRSS58	0	-	5915	0.003
ENSG00000258405	chr19	52453553	52516882	ZNF578	0	+	63329	0.594
ENSG00000258417	chr8	132024238	132085655	ENSG00000258417	0	-	61417	0.104
ENSG00000258453	chr14	19712904	19714332	OR11H2	0	-	1428	0.003
ENSG00000258817	chr11	49952391	49953419	OR4C13	0	+	1028	0.001
ENSG00000258873	chr19	57154021	57167485	DUXA	0	-	13464	0.004
ENSG00000258992	chrY	9466955	9469749	TSPY1	0	+	2794	0.001
ENSG00000259060	chr14	20582892	20609795	ENSG00000259060	0	-	26903	0.016
ENSG00000259417	chr15	80195481	80252213	CTXND1	0	-	56732	0.626
ENSG00000259571	chr11	122115340	122116215	BLID	0	-	875	0.023
ENSG00000259680	chr16	33844784	33845229	IGHV3OR16-17	0	-	445	0.613
ENSG00000259803	chr16	89195761	89201651	SLC22A31	0	-	5890	0.57
ENSG00000259916	chr2	94588522	94604573	ENSG00000259916	0	+	16051	0.078
