Hugo_Symbol	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Splice_Site	Translation_Start_Site	total	MutatedSamples	AlteredSamples
FXYD4	1	0	0	0	0	1	1	1
FZD5	1	0	0	0	0	1	1	1
G3BP1	1	0	0	0	0	1	1	1
GABRR2	1	0	0	0	0	1	1	1
GABRR3	1	0	0	0	0	1	1	1
GADD45A	1	0	0	0	0	1	1	1
GAGE12J	1	0	0	0	0	1	1	1
GALK2	1	0	0	0	0	1	1	1
GALR1	1	0	0	0	0	1	1	1
GALT	1	0	0	0	0	1	1	1
GAS2L2	1	0	0	0	0	1	1	1
GATC	1	0	0	0	0	1	1	1
GATS	1	0	0	0	0	1	1	1
GATSL2	1	0	0	0	0	1	1	1
GBA2	1	0	0	0	0	1	1	1
GBAS	1	0	0	0	0	1	1	1
GBP2	1	0	0	0	0	1	1	1
GBX1	1	0	0	0	0	1	1	1
GCA	0	1	0	0	0	1	1	1
GCH1	1	0	0	0	0	1	1	1
GCK	1	0	0	0	0	1	1	1
GCKR	1	0	0	0	0	1	1	1
GCNT2	1	0	0	0	0	1	1	1
GCSAML	1	0	0	0	0	1	1	1
GDAP1L1	1	0	0	0	0	1	1	1
GDF15	0	0	1	0	0	1	1	1
GEMIN6	1	0	0	0	0	1	1	1
GEMIN7	1	0	0	0	0	1	1	1
GFER	1	0	0	0	0	1	1	1
GFI1	1	0	0	0	0	1	1	1
GFOD2	1	0	0	0	0	1	1	1
GGCT	1	0	0	0	0	1	1	1
GGT5	1	0	0	0	0	1	1	1
GID4	1	0	0	0	0	1	1	1
GID8	1	0	0	0	0	1	1	1
GIPC1	1	0	0	0	0	1	1	1
GJB7	1	0	0	0	0	1	1	1
GJC1	1	0	0	0	0	1	1	1
GJD3	1	0	0	0	0	1	1	1
GK5	0	0	0	1	0	1	1	1
GLB1L	1	0	0	0	0	1	1	1
GLE1	1	0	0	0	0	1	1	1
GLMP	1	0	0	0	0	1	1	1
GLO1	0	1	0	0	0	1	1	1
GLRA4	1	0	0	0	0	1	1	1
GLRX	1	0	0	0	0	1	1	1
GLT6D1	1	0	0	0	0	1	1	1
GLT8D2	1	0	0	0	0	1	1	1
GLTSCR2	1	0	0	0	0	1	1	1
GMEB1	1	0	0	0	0	1	1	1
GMFG	1	0	0	0	0	1	1	1
GML	1	0	0	0	0	1	1	1
GMNN	1	0	0	0	0	1	1	1
GNA11	1	0	0	0	0	1	1	1
GNG11	0	1	0	0	0	1	1	1
GNG2	1	0	0	0	0	1	1	1
GNG5	1	0	0	0	0	1	1	1
GNGT2	1	0	0	0	0	1	1	1
GOLGA6B	1	0	0	0	0	1	1	1
GOLGA6D	1	0	0	0	0	1	1	1
GOLGA7B	1	0	0	0	0	1	1	1
GOLGA8B	1	0	0	0	0	1	1	1
GOLM1	0	1	0	0	0	1	1	1
GORASP2	1	0	0	0	0	1	1	1
GP6	1	0	0	0	0	1	1	1
GPATCH2L	1	0	0	0	0	1	1	1
GPC1	1	0	0	0	0	1	1	1
GPC3	1	0	0	0	0	1	1	1
GPER1	1	0	0	0	0	1	1	1
GPIHBP1	0	0	0	0	1	1	1	1
GPM6B	1	0	0	0	0	1	1	1
GPR143	1	0	0	0	0	1	1	1
GPR146	1	0	0	0	0	1	1	1
GPR183	1	0	0	0	0	1	1	1
GPR52	1	0	0	0	0	1	1	1
GPR78	1	0	0	0	0	1	1	1
GPSM3	1	0	0	0	0	1	1	1
GPT2	1	0	0	0	0	1	1	1
GPX2	1	0	0	0	0	1	1	1
GPX8	1	0	0	0	0	1	1	1
GRAMD2	1	0	0	0	0	1	1	1
GRAMD4	1	0	0	0	0	1	1	1
GRAP	1	0	0	0	0	1	1	1
GRB2	1	0	0	0	0	1	1	1
GREM1	1	0	0	0	0	1	1	1
GRXCR1	1	0	0	0	0	1	1	1
GSDMB	0	1	0	0	0	1	1	1
GSTA3	1	0	0	0	0	1	1	1
GSTA4	1	0	0	0	0	1	1	1
GSTA5	1	0	0	0	0	1	1	1
GSTM1	0	1	0	0	0	1	1	1
GSTM2	1	0	0	0	0	1	1	1
GSTP1	1	0	0	0	0	1	1	1
GTF2A2	0	1	0	0	0	1	1	1
GTPBP10	0	1	0	0	0	1	1	1
GTPBP4	1	0	0	0	0	1	1	1
GTPBP6	0	0	0	1	0	1	1	1
GUCA1B	1	0	0	0	0	1	1	1
GUCA1C	1	0	0	0	0	1	1	1
GUSB	1	0	0	0	0	1	1	1
GYPC	0	0	0	1	0	1	1	1
GZMA	1	0	0	0	0	1	1	1
GZMH	1	0	0	0	0	1	1	1
H2AFZ	1	0	0	0	0	1	1	1
H3F3C	1	0	0	0	0	1	1	1
HAAO	1	0	0	0	0	1	1	1
HABP4	1	0	0	0	0	1	1	1
HAPLN4	1	0	0	0	0	1	1	1
HARS2	1	0	0	0	0	1	1	1
HAUS2	1	0	0	0	0	1	1	1
HAVCR1	1	0	0	0	0	1	1	1
HAVCR2	1	0	0	0	0	1	1	1
HAX1	1	0	0	0	0	1	1	1
HBB	1	0	0	0	0	1	1	1
HBE1	1	0	0	0	0	1	1	1
HBEGF	1	0	0	0	0	1	1	1
HCFC1R1	1	0	0	0	0	1	1	1
HCG27	1	0	0	0	0	1	1	1
HCST	1	0	0	0	0	1	1	1
HDAC3	1	0	0	0	0	1	1	1
HDDC2	1	0	0	0	0	1	1	1
HDDC3	0	1	0	0	0	1	1	1
HDGF	1	0	0	0	0	1	1	1
HDGFRP3	1	0	0	0	0	1	1	1
HDHD1	1	0	0	0	0	1	1	1
HEBP1	1	0	0	0	0	1	1	1
HERC2P3	0	0	0	1	0	1	1	1
HEXIM2	1	0	0	0	0	1	1	1
HEY1	1	0	0	0	0	1	1	1
HEYL	1	0	0	0	0	1	1	1
HGH1	1	0	0	0	0	1	1	1
HHATL	1	0	0	0	0	1	1	1
HINT2	1	0	0	0	0	1	1	1
HIST1H2AM	0	1	0	0	0	1	1	1
HIST1H2BE	1	0	0	0	0	1	1	1
HIST1H2BN	1	0	0	0	0	1	1	1
HIST1H4J	1	0	0	0	0	1	1	1
HLA-DOA	1	0	0	0	0	1	1	1
HLA-DOB	1	0	0	0	0	1	1	1
HLA-DPB1	1	0	0	0	0	1	1	1
HLA-DRB1	1	0	0	0	0	1	1	1
HM13	0	1	0	0	0	1	1	1
HMGA1	1	0	0	0	0	1	1	1
HMGA2	1	0	0	0	0	1	1	1
HMGN4	1	0	0	0	0	1	1	1
HMGN5	1	0	0	0	0	1	1	1
HMMR	1	0	0	0	0	1	1	1
HMSD	1	0	0	0	0	1	1	1
HMX1	1	0	0	0	0	1	1	1
HNRNPLL	0	0	0	1	0	1	1	1
HOMER2	1	0	0	0	0	1	1	1
HOOK3	1	0	0	0	0	1	1	1
HOXA4	1	0	0	0	0	1	1	1
HOXB5	1	0	0	0	0	1	1	1
HOXB9	1	0	0	0	0	1	1	1
HOXC10	1	0	0	0	0	1	1	1
HOXD4	1	0	0	0	0	1	1	1
HOXD8	1	0	0	0	0	1	1	1
HOXD9	1	0	0	0	0	1	1	1
HPCA	1	0	0	0	0	1	1	1
HPGD	1	0	0	0	0	1	1	1
HPR	0	1	0	0	0	1	1	1
HPRT1	1	0	0	0	0	1	1	1
HPS6	1	0	0	0	0	1	1	1
HRCT1	1	0	0	0	0	1	1	1
HRH2	1	0	0	0	0	1	1	1
HRH4	1	0	0	0	0	1	1	1
HS1BP3	1	0	0	0	0	1	1	1
HS3ST3B1	1	0	0	0	0	1	1	1
HS3ST6	1	0	0	0	0	1	1	1
HS6ST3	1	0	0	0	0	1	1	1
HSD11B1L	1	0	0	0	0	1	1	1
HSD17B1	1	0	0	0	0	1	1	1
HSD17B10	0	0	0	1	0	1	1	1
HSD17B14	1	0	0	0	0	1	1	1
HSD17B3	1	0	0	0	0	1	1	1
HSDL1	1	0	0	0	0	1	1	1
HSF2BP	1	0	0	0	0	1	1	1
HSPB1	1	0	0	0	0	1	1	1
HSPB7	1	0	0	0	0	1	1	1
HTATIP2	1	0	0	0	0	1	1	1
HTN1	1	0	0	0	0	1	1	1
HTR2B	1	0	0	0	0	1	1	1
HTR5A	1	0	0	0	0	1	1	1
HUS1	0	1	0	0	0	1	1	1
HYAL3	1	0	0	0	0	1	1	1
HYI	1	0	0	0	0	1	1	1
HYKK	1	0	0	0	0	1	1	1
HYLS1	1	0	0	0	0	1	1	1
IAH1	0	1	0	0	0	1	1	1
IBA57	1	0	0	0	0	1	1	1
ICAM2	0	1	0	0	0	1	1	1
ICAM4	0	1	0	0	0	1	1	1
ID2	1	0	0	0	0	1	1	1
ID3	1	0	0	0	0	1	1	1
IDH3G	0	1	0	0	0	1	1	1
IDI1	1	0	0	0	0	1	1	1
IDUA	1	0	0	0	0	1	1	1
IFI30	0	0	0	1	0	1	1	1
IFNAR1	1	0	0	0	0	1	1	1
IFT20	1	0	0	0	0	1	1	1
IFT46	0	1	0	0	0	1	1	1
IFT57	1	0	0	0	0	1	1	1
IGFBP3	1	0	0	0	0	1	1	1
IGFBP4	1	0	0	0	0	1	1	1
IGFBP7	1	0	0	0	0	1	1	1
IGFLR1	1	0	0	0	0	1	1	1
IGHV1-45	1	0	0	0	0	1	1	1
IGHV3-11	1	0	0	0	0	1	1	1
IGHV3-13	1	0	0	0	0	1	1	1
IGHV3-15	1	0	0	0	0	1	1	1
IGHV3-23	1	0	0	0	0	1	1	1
IGHV3-38	1	0	0	0	0	1	1	1
IGHV3-43	1	0	0	0	0	1	1	1
IGHV3-48	1	0	0	0	0	1	1	1
IGHV3-49	1	0	0	0	0	1	1	1
IGHV3-53	1	0	0	0	0	1	1	1
IGHV3OR15-7	1	0	0	0	0	1	1	1
IGHV3OR16-9	1	0	0	0	0	1	1	1
IGHV4-28	1	0	0	0	0	1	1	1
IGHV4-31	1	0	0	0	0	1	1	1
IGHV4-59	1	0	0	0	0	1	1	1
IGHV4-61	1	0	0	0	0	1	1	1
IGHV5-51	1	0	0	0	0	1	1	1
IGKV1-5	1	0	0	0	0	1	1	1
IGKV1D-13	1	0	0	0	0	1	1	1
IGKV1D-8	1	0	0	0	0	1	1	1
IGKV2-28	1	0	0	0	0	1	1	1
IGKV2D-28	1	0	0	0	0	1	1	1
IGKV2D-29	1	0	0	0	0	1	1	1
IGKV3D-20	1	0	0	0	0	1	1	1
IGKV5-2	1	0	0	0	0	1	1	1
IGKV6-21	1	0	0	0	0	1	1	1
IGKV6D-41	1	0	0	0	0	1	1	1
IGLC2	1	0	0	0	0	1	1	1
IGLL5	1	0	0	0	0	1	1	1
IGLV1-36	1	0	0	0	0	1	1	1
IGLV1-47	1	0	0	0	0	1	1	1
IGLV1-50	1	0	0	0	0	1	1	1
IGLV2-14	1	0	0	0	0	1	1	1
IGLV2-18	1	0	0	0	0	1	1	1
IGLV3-10	1	0	0	0	0	1	1	1
IGLV3-12	1	0	0	0	0	1	1	1
IGLV4-69	0	1	0	0	0	1	1	1
IGLV5-48	0	1	0	0	0	1	1	1
IGLV7-46	1	0	0	0	0	1	1	1
IGLV8-61	1	0	0	0	0	1	1	1
IGSF8	1	0	0	0	0	1	1	1
IHH	1	0	0	0	0	1	1	1
IKZF5	1	0	0	0	0	1	1	1
IL15	1	0	0	0	0	1	1	1
IL1A	0	1	0	0	0	1	1	1
IL1RN	1	0	0	0	0	1	1	1
IL23A	0	1	0	0	0	1	1	1
IL23R	1	0	0	0	0	1	1	1
IL24	1	0	0	0	0	1	1	1
IL27	1	0	0	0	0	1	1	1
IL2RA	1	0	0	0	0	1	1	1
IL32	1	0	0	0	0	1	1	1
IL7	1	0	0	0	0	1	1	1
IMMP1L	1	0	0	0	0	1	1	1
IMP3	1	0	0	0	0	1	1	1
IMPDH1	0	1	0	0	0	1	1	1
INA	1	0	0	0	0	1	1	1
ING1	1	0	0	0	0	1	1	1
INMT	1	0	0	0	0	1	1	1
INPP5E	1	0	0	0	0	1	1	1
INPP5J	1	0	0	0	0	1	1	1
INPP5K	1	0	0	0	0	1	1	1
INTS10	1	0	0	0	0	1	1	1
IRF8	1	0	0	0	0	1	1	1
IRS4	1	0	0	0	0	1	1	1
IRX3	1	0	0	0	0	1	1	1
IRX6	1	0	0	0	0	1	1	1
ISCA2	1	0	0	0	0	1	1	1
ISL2	1	0	0	0	0	1	1	1
ISLR	1	0	0	0	0	1	1	1
ISOC1	1	0	0	0	0	1	1	1
ISY1-RAB43	1	0	0	0	0	1	1	1
ITFG2	1	0	0	0	0	1	1	1
IVD	1	0	0	0	0	1	1	1
IZUMO4	1	0	0	0	0	1	1	1
JAG2	1	0	0	0	0	1	1	1
JAGN1	1	0	0	0	0	1	1	1
JAM2	1	0	0	0	0	1	1	1
JMJD7	1	0	0	0	0	1	1	1
JOSD2	1	0	0	0	0	1	1	1
KANSL1L	1	0	0	0	0	1	1	1
KATNAL1	0	1	0	0	0	1	1	1
KATNBL1	1	0	0	0	0	1	1	1
KAZALD1	1	0	0	0	0	1	1	1
KCNAB2	1	0	0	0	0	1	1	1
KCNE1	1	0	0	0	0	1	1	1
KCNG2	1	0	0	0	0	1	1	1
KCNG4	1	0	0	0	0	1	1	1
KCNK16	1	0	0	0	0	1	1	1
KCNK18	1	0	0	0	0	1	1	1
KCNK3	1	0	0	0	0	1	1	1
KCTD1	1	0	0	0	0	1	1	1
KCTD14	1	0	0	0	0	1	1	1
KCTD7	1	0	0	0	0	1	1	1
KCTD9	0	1	0	0	0	1	1	1
KDELR2	1	0	0	0	0	1	1	1
KDELR3	1	0	0	0	0	1	1	1
KHDC1L	1	0	0	0	0	1	1	1
KHK	1	0	0	0	0	1	1	1
KIAA0101	1	0	0	0	0	1	1	1
KIAA0895	1	0	0	0	0	1	1	1
KIAA0895L	1	0	0	0	0	1	1	1
KIAA1143	1	0	0	0	0	1	1	1
KIAA1147	1	0	0	0	0	1	1	1
KIAA1191	1	0	0	0	0	1	1	1
KIAA1598	1	0	0	0	0	1	1	1
KIAA1715	0	1	0	0	0	1	1	1
KIR2DS4	0	1	0	0	0	1	1	1
KIR3DL3	1	0	0	0	0	1	1	1
KIRREL2	0	0	0	1	0	1	1	1
KLC4	1	0	0	0	0	1	1	1
KLF13	1	0	0	0	0	1	1	1
KLF15	1	0	0	0	0	1	1	1
KLF16	1	0	0	0	0	1	1	1
KLHL10	1	0	0	0	0	1	1	1
KLHL26	1	0	0	0	0	1	1	1
KLHL30	1	0	0	0	0	1	1	1
KLK1	1	0	0	0	0	1	1	1
KLK11	1	0	0	0	0	1	1	1
KLK3	1	0	0	0	0	1	1	1
KLK8	1	0	0	0	0	1	1	1
KLRC4	1	0	0	0	0	1	1	1
KLRF1	1	0	0	0	0	1	1	1
KMO	1	0	0	0	0	1	1	1
KRBOX1	1	0	0	0	0	1	1	1
KRBOX4	1	0	0	0	0	1	1	1
KREMEN2	1	0	0	0	0	1	1	1
KRT1	1	0	0	0	0	1	1	1
KRT13	1	0	0	0	0	1	1	1
KRT2	1	0	0	0	0	1	1	1
KRT23	0	1	0	0	0	1	1	1
KRT73	1	0	0	0	0	1	1	1
KRT81	1	0	0	0	0	1	1	1
KRT86	1	0	0	0	0	1	1	1
KRTAP10-3	1	0	0	0	0	1	1	1
KRTAP12-2	0	1	0	0	0	1	1	1
KRTAP3-1	1	0	0	0	0	1	1	1
KRTAP5-9	0	1	0	0	0	1	1	1
KRTCAP2	1	0	0	0	0	1	1	1
KXD1	1	0	0	0	0	1	1	1
KYNU	1	0	0	0	0	1	1	1
LANCL3	1	0	0	0	0	1	1	1
LAPTM4B	1	0	0	0	0	1	1	1
LAT	1	0	0	0	0	1	1	1
LAT2	1	0	0	0	0	1	1	1
LBH	1	0	0	0	0	1	1	1
LCAT	1	0	0	0	0	1	1	1
LCE3D	1	0	0	0	0	1	1	1
LCMT1	1	0	0	0	0	1	1	1
LCN15	1	0	0	0	0	1	1	1
LDHC	1	0	0	0	0	1	1	1
LDOC1	1	0	0	0	0	1	1	1
LEAP2	1	0	0	0	0	1	1	1
LEMD2	1	0	0	0	0	1	1	1
LETM1	1	0	0	0	0	1	1	1
LETM2	1	0	0	0	0	1	1	1
LGALS3	1	0	0	0	0	1	1	1
LGALSL	1	0	0	0	0	1	1	1
LGI3	1	0	0	0	0	1	1	1
LHFPL2	1	0	0	0	0	1	1	1
LHFPL3	0	1	0	0	0	1	1	1
LHX3	1	0	0	0	0	1	1	1
LILRA2	1	0	0	0	0	1	1	1
LIME1	1	0	0	0	0	1	1	1
LIN37	0	1	0	0	0	1	1	1
LIN52	1	0	0	0	0	1	1	1
LIN7B	1	0	0	0	0	1	1	1
LIN7C	1	0	0	0	0	1	1	1
LIN9	1	0	0	0	0	1	1	1
LIPN	1	0	0	0	0	1	1	1
LIPT1	1	0	0	0	0	1	1	1
LITAF	1	0	0	0	0	1	1	1
LIX1L	1	0	0	0	0	1	1	1
LMBRD1	1	0	0	0	0	1	1	1
LMO3	0	1	0	0	0	1	1	1
LMX1A	0	1	0	0	0	1	1	1
LPIN3	1	0	0	0	0	1	1	1
LPPR2	1	0	0	0	0	1	1	1
LRIT1	1	0	0	0	0	1	1	1
LRP2BP	1	0	0	0	0	1	1	1
LRP3	1	0	0	0	0	1	1	1
LRP5L	0	0	1	0	0	1	1	1
LRPAP1	1	0	0	0	0	1	1	1
LRR1	1	0	0	0	0	1	1	1
LRRC19	1	0	0	0	0	1	1	1
LRRC23	1	0	0	0	0	1	1	1
LRRC24	1	0	0	0	0	1	1	1
LRRC25	1	0	0	0	0	1	1	1
LRRC27	1	0	0	0	0	1	1	1
LRRC37A	1	0	0	0	0	1	1	1
LRRC3B	1	0	0	0	0	1	1	1
LRRC42	1	0	0	0	0	1	1	1
LRRC55	1	0	0	0	0	1	1	1
LRRC56	1	0	0	0	0	1	1	1
LRRC61	0	1	0	0	0	1	1	1
LRRC75B	1	0	0	0	0	1	1	1
LRRC8A	1	0	0	0	0	1	1	1
LRRIQ4	1	0	0	0	0	1	1	1
LRRN4	1	0	0	0	0	1	1	1
LRRN4CL	1	0	0	0	0	1	1	1
LRRTM3	1	0	0	0	0	1	1	1
LRTM1	0	1	0	0	0	1	1	1
LSM10	1	0	0	0	0	1	1	1
LSM11	1	0	0	0	0	1	1	1
LSM12	1	0	0	0	0	1	1	1
LSM3	1	0	0	0	0	1	1	1
LSM7	1	0	0	0	0	1	1	1
LSM8	0	1	0	0	0	1	1	1
LSMEM2	1	0	0	0	0	1	1	1
LTB4R	1	0	0	0	0	1	1	1
LUC7L2	1	0	0	0	0	1	1	1
LURAP1	1	0	0	0	0	1	1	1
LURAP1L	1	0	0	0	0	1	1	1
LXN	1	0	0	0	0	1	1	1
LY86	0	1	0	0	0	1	1	1
LYAR	1	0	0	0	0	1	1	1
LYG1	1	0	0	0	0	1	1	1
LYL1	1	0	0	0	0	1	1	1
LYNX1	1	0	0	0	0	1	1	1
LYPD5	1	0	0	0	0	1	1	1
LYPD6B	1	0	0	0	0	1	1	1
LYPLA1	1	0	0	0	0	1	1	1
LYPLAL1	1	0	0	0	0	1	1	1
LYRM1	1	0	0	0	0	1	1	1
LYRM4	1	0	0	0	0	1	1	1
LYSMD4	1	0	0	0	0	1	1	1
LYZL1	1	0	0	0	0	1	1	1
LYZL2	1	0	0	0	0	1	1	1
LZIC	1	0	0	0	0	1	1	1
LZTS3	1	0	0	0	0	1	1	1
MAD2L2	1	0	0	0	0	1	1	1
MAFG	1	0	0	0	0	1	1	1
MAFK	1	0	0	0	0	1	1	1
MAGEA1	1	0	0	0	0	1	1	1
MAGEA8	1	0	0	0	0	1	1	1
MAGEB2	1	0	0	0	0	1	1	1
MAGEH1	1	0	0	0	0	1	1	1
MAGOHB	1	0	0	0	0	1	1	1
MAL	1	0	0	0	0	1	1	1
MALAT1	1	0	0	0	0	1	1	1
MALL	1	0	0	0	0	1	1	1
MAP1LC3B	1	0	0	0	0	1	1	1
MAP1LC3B2	1	0	0	0	0	1	1	1
MAP2K6	1	0	0	0	0	1	1	1
MAPK1	1	0	0	0	0	1	1	1
MAPK12	1	0	0	0	0	1	1	1
MAPK13	1	0	0	0	0	1	1	1
MAPK1IP1L	0	1	0	0	0	1	1	1
MAPK8IP2	1	0	0	0	0	1	1	1
MAPKAPK2	1	0	0	0	0	1	1	1
MAPKAPK3	1	0	0	0	0	1	1	1
MAPKAPK5	1	0	0	0	0	1	1	1
MARCH5	1	0	0	0	0	1	1	1
MARCH8	1	0	0	0	0	1	1	1
MARCH9	1	0	0	0	0	1	1	1
MAT2B	1	0	0	0	0	1	1	1
MB	1	0	0	0	0	1	1	1
MBNL1	1	0	0	0	0	1	1	1
MCEMP1	0	1	0	0	0	1	1	1
MCHR2	1	0	0	0	0	1	1	1
MCM3	1	0	0	0	0	1	1	1
MDFIC	1	0	0	0	0	1	1	1
MDM4	1	0	0	0	0	1	1	1
MED19	1	0	0	0	0	1	1	1
MED20	1	0	0	0	0	1	1	1
MED21	0	1	0	0	0	1	1	1
MED7	1	0	0	0	0	1	1	1
MEIG1	1	0	0	0	0	1	1	1
MEMO1	1	0	0	0	0	1	1	1
MESDC1	1	0	0	0	0	1	1	1
MEST	1	0	0	0	0	1	1	1
METTL15	1	0	0	0	0	1	1	1
METTL16	1	0	0	0	0	1	1	1
METTL21A	1	0	0	0	0	1	1	1
METTL21C	1	0	0	0	0	1	1	1
METTL22	0	0	0	1	0	1	1	1
MEX3B	1	0	0	0	0	1	1	1
MFAP2	1	0	0	0	0	1	1	1
MFAP3L	1	0	0	0	0	1	1	1
MFAP5	1	0	0	0	0	1	1	1
MFSD10	1	0	0	0	0	1	1	1
MFSD3	1	0	0	0	0	1	1	1
MGST1	1	0	0	0	0	1	1	1
MIA	1	0	0	0	0	1	1	1
MICA	0	0	0	1	0	1	1	1
MIEF2	1	0	0	0	0	1	1	1
MIF	1	0	0	0	0	1	1	1
MIIP	1	0	0	0	0	1	1	1
MILR1	1	0	0	0	0	1	1	1
MIS12	1	0	0	0	0	1	1	1
MIS18A	1	0	0	0	0	1	1	1
MKRN1	1	0	0	0	0	1	1	1
MKX	1	0	0	0	0	1	1	1
MLF2	1	0	0	0	0	1	1	1
MLN	1	0	0	0	0	1	1	1
MMP11	1	0	0	0	0	1	1	1
MMP24	1	0	0	0	0	1	1	1
MMP3	1	0	0	0	0	1	1	1
MMP7	1	0	0	0	0	1	1	1
MMP8	1	0	0	0	0	1	1	1
MMRN2	1	0	0	0	0	1	1	1
MNX1	1	0	0	0	0	1	1	1
MOB3A	1	0	0	0	0	1	1	1
MOCS2	1	0	0	0	0	1	1	1
MOK	1	0	0	0	0	1	1	1
MPDU1	0	0	1	0	0	1	1	1
MPL	1	0	0	0	0	1	1	1
MPP4	0	1	0	0	0	1	1	1
MPZL2	1	0	0	0	0	1	1	1
MRAP	1	0	0	0	0	1	1	1
MRAP2	1	0	0	0	0	1	1	1
MRFAP1	0	1	0	0	0	1	1	1
MRI1	0	0	0	1	0	1	1	1
MRPL10	1	0	0	0	0	1	1	1
MRPL13	1	0	0	0	0	1	1	1
MRPL15	1	0	0	0	0	1	1	1
MRPL2	1	0	0	0	0	1	1	1
MRPL20	1	0	0	0	0	1	1	1
MRPL21	1	0	0	0	0	1	1	1
MRPL22	1	0	0	0	0	1	1	1
MRPL27	1	0	0	0	0	1	1	1
MRPL28	0	1	0	0	0	1	1	1
MRPL33	1	0	0	0	0	1	1	1
MRPL34	1	0	0	0	0	1	1	1
MRPL41	1	0	0	0	0	1	1	1
MRPL43	1	0	0	0	0	1	1	1
MRPL45	1	0	0	0	0	1	1	1
MRPL49	1	0	0	0	0	1	1	1
MRPL51	0	1	0	0	0	1	1	1
MRPL54	1	0	0	0	0	1	1	1
MRPL9	1	0	0	0	0	1	1	1
MRPS10	1	0	0	0	0	1	1	1
MRPS15	1	0	0	0	0	1	1	1
MRPS18A	1	0	0	0	0	1	1	1
MRPS2	1	0	0	0	0	1	1	1
MRPS21	0	1	0	0	0	1	1	1
MRPS23	1	0	0	0	0	1	1	1
MRPS27	1	0	0	0	0	1	1	1
MRPS28	1	0	0	0	0	1	1	1
MS4A10	1	0	0	0	0	1	1	1
MS4A4E	1	0	0	0	0	1	1	1
MS4A5	1	0	0	0	0	1	1	1
MS4A6A	0	0	0	1	0	1	1	1
MS4A6E	1	0	0	0	0	1	1	1
MSANTD1	1	0	0	0	0	1	1	1
MSANTD2	1	0	0	0	0	1	1	1
MSN	1	0	0	0	0	1	1	1
MSRA	1	0	0	0	0	1	1	1
MSS51	1	0	0	0	0	1	1	1
MSX1	1	0	0	0	0	1	1	1
MSX2	1	0	0	0	0	1	1	1
MT1A	1	0	0	0	0	1	1	1
MT1H	1	0	0	0	0	1	1	1
MTA3	1	0	0	0	0	1	1	1
MTCH1	1	0	0	0	0	1	1	1
MTHFSD	1	0	0	0	0	1	1	1
MTMR8	1	0	0	0	0	1	1	1
MTX2	1	0	0	0	0	1	1	1
MTX3	1	0	0	0	0	1	1	1
MUCL1	1	0	0	0	0	1	1	1
MUS81	1	0	0	0	0	1	1	1
MYBPHL	1	0	0	0	0	1	1	1
MYDGF	1	0	0	0	0	1	1	1
MYEOV	1	0	0	0	0	1	1	1
MYL10	1	0	0	0	0	1	1	1
MYL6	1	0	0	0	0	1	1	1
MYOZ3	1	0	0	0	0	1	1	1
MZB1	1	0	0	0	0	1	1	1
MZT1	1	0	0	0	0	1	1	1
MZT2B	1	0	0	0	0	1	1	1
N4BP2L1	1	0	0	0	0	1	1	1
NAA38	1	0	0	0	0	1	1	1
NAA40	1	0	0	0	0	1	1	1
NAA50	1	0	0	0	0	1	1	1
NAA60	1	0	0	0	0	1	1	1
NABP1	1	0	0	0	0	1	1	1
NAGS	1	0	0	0	0	1	1	1
NAIF1	1	0	0	0	0	1	1	1
NAPB	1	0	0	0	0	1	1	1
NAT6	1	0	0	0	0	1	1	1
NATD1	1	0	0	0	0	1	1	1
NBPF19	0	1	0	0	0	1	1	1
NBPF6	1	0	0	0	0	1	1	1
NCALD	0	1	0	0	0	1	1	1
NCBP2	1	0	0	0	0	1	1	1
NCCRP1	1	0	0	0	0	1	1	1
NCLN	1	0	0	0	0	1	1	1
NDFIP1	1	0	0	0	0	1	1	1
NDNL2	1	0	0	0	0	1	1	1
NDP	1	0	0	0	0	1	1	1
NDRG1	1	0	0	0	0	1	1	1
NDRG3	1	0	0	0	0	1	1	1
NDUFA1	1	0	0	0	0	1	1	1
NDUFA12	1	0	0	0	0	1	1	1
NDUFA13	1	0	0	0	0	1	1	1
NDUFA5	1	0	0	0	0	1	1	1
NDUFA6	1	0	0	0	0	1	1	1
NDUFAF6	1	0	0	0	0	1	1	1
NDUFB2	0	0	1	0	0	1	1	1
NDUFB9	1	0	0	0	0	1	1	1
NDUFS6	1	0	0	0	0	1	1	1
NDUFS7	1	0	0	0	0	1	1	1
NDUFS8	1	0	0	0	0	1	1	1
NECAB2	1	0	0	0	0	1	1	1
NECAB3	1	0	0	0	0	1	1	1
NELFCD	1	0	0	0	0	1	1	1
NEU1	1	0	0	0	0	1	1	1
NFKBID	1	0	0	0	0	1	1	1
NFKBIL1	1	0	0	0	0	1	1	1
NFU1	1	0	0	0	0	1	1	1
NFYA	1	0	0	0	0	1	1	1
NFYB	1	0	0	0	0	1	1	1
NFYC	0	1	0	0	0	1	1	1
NGFRAP1	0	0	1	0	0	1	1	1
NGRN	1	0	0	0	0	1	1	1
NHLH2	1	0	0	0	0	1	1	1
NHP2	1	0	0	0	0	1	1	1
NHSL2	1	0	0	0	0	1	1	1
NINJ1	1	0	0	0	0	1	1	1
NINJ2	1	0	0	0	0	1	1	1
NIPA1	1	0	0	0	0	1	1	1
NIPAL2	1	0	0	0	0	1	1	1
NIT2	1	0	0	0	0	1	1	1
NKAIN3	1	0	0	0	0	1	1	1
NKD2	1	0	0	0	0	1	1	1
